eps1         u           sigma3        sigma3'     sigma1       sigma1'      p            q
[%]         [kPa]        [kPa]         [kPa]       [kPa]        [kPa]        [kPa]        [kPa] 

28.4540     477.2076     599.9262     122.7186     731.1151     253.6808     166.3727     130.9622
28.4852     477.2238     599.8938     122.6700     730.8317     253.5593     166.2998     130.8893
28.5003     477.2367     599.9262     122.6895     730.7422     253.5670     166.3153     130.8775
28.5222     477.1785     599.9748     122.7963     730.8086     253.6658     166.4195     130.8694
28.5596     477.1655     599.9262     122.7607     730.8004     253.6414     166.3876     130.8807
28.5956     477.1752     599.9262     122.7510     730.8522     253.7094     166.4038     130.9584
28.6095     477.1914     599.8938     122.7024     730.9227     253.7151     166.3733     131.0127
28.6410     477.2108     599.9424     122.7316     730.9580     253.7342     166.3991     131.0026
28.6595     477.2400     600.0072     122.7672     730.9756     253.7518     166.4287     130.9846
28.6927     477.2562     599.9424     122.6862     730.8978     253.6417     166.3380     130.9555
28.7213     477.3404     599.9586     122.6182     730.8734     253.5849     166.2738     130.9666
28.7262     477.3922     599.9424     122.5502     730.8921     253.6035     166.2347     131.0533
28.7838     477.4116     599.9424     122.5308     731.1069     253.4622     166.1746     130.9314
28.8170     477.4310     599.9910     122.5600     731.0244     253.5416     166.2205     130.9817
28.8193     477.5055     599.9424     122.4369     730.8153     253.4620     166.1119     131.0251
28.8429     477.4699     599.9586     122.4887     730.9515     253.5659     166.1811     131.0771
28.8822     477.4602     599.9748     122.5146     731.2597     253.5988     166.2093     131.0841
28.9196     477.4699     599.9748     122.5049     731.0661     253.5995     166.2031     131.0945
28.9474     477.4763     600.0072     122.5308     731.0084     253.5742     166.2119     131.0433
28.9720     477.4213     599.9586     122.5373     730.9689     253.5670     166.2139     131.0297
29.0017     477.4051     599.9262     122.5211     730.9935     253.5754     166.2059     131.0543
29.0311     477.3954     599.9262     122.5308     730.9957     253.6100     166.2239     131.0792
29.0496     477.4019     599.9586     122.5567     731.0192     253.6335     166.2490     131.0768
29.0761     477.4213     599.9262     122.5049     730.9659     253.5802     166.1967     131.0753
29.1079     477.4245     599.9910     122.5664     731.1282     253.6940     166.2756     131.1275
29.1199     477.4990     599.9100     122.4110     731.0949     253.5797     166.1339     131.1687
29.1497     477.5638     599.9910     122.4272     730.9900     253.5881     166.1475     131.1609
29.1848     477.5800     599.9910     122.4110     731.3441     253.5860     166.1360     131.1750
29.1945     477.5735     599.9910     122.4175     731.3632     253.6537     166.1629     131.2362
29.2265     477.5864     599.9748     122.3884     731.0963     253.5811     166.1193     131.1928
29.2561     477.5702     599.9748     122.4045     731.0884     253.6056     166.1382     131.2010
29.2967     477.5605     599.9262     122.3657     731.0528     253.5862     166.1058     131.2205
29.3039     477.5670     599.9262     122.3592     731.2277     253.5506     166.0897     131.1914
29.3583     477.5864     600.0234     122.4369     731.3145     253.6536     166.1758     131.2166
29.3745     477.6091     599.9586     122.3495     731.1152     253.5676     166.0889     131.2181
29.4132     477.5897     599.8776     122.2879     731.1245     253.5446     166.0401     131.2566
29.4149     477.5702     599.9586     122.3883     731.2849     253.7049     166.1605     131.3166
29.4544     477.5767     600.0072     122.4305     731.3007     253.7207     166.1939     131.2903
29.5009     477.5702     600.0234     122.4531     731.2679     253.7042     166.2035     131.2510
29.5123     477.5767     599.9100     122.3333     731.1431     253.5632     166.0766     131.2299
29.5489     477.5767     599.8938     122.3171     731.1051     253.5576     166.0639     131.2405
29.5737     477.6674     599.9424     122.2750     731.1445     253.5322     166.0274     131.2572
29.6071     477.7775     599.9424     122.1649     730.9555     253.3755     165.9018     131.2106
29.5972     477.8422     599.9586     122.1164     731.4254     253.4083     165.8803     131.2919
29.6275     477.8843     599.9424     122.0581     731.5497     253.4193     165.8452     131.3612
29.6635     477.9167     599.8776     121.9609     731.1735     253.3022     165.7413     131.3413
29.7234     477.8487     599.9262     122.0775     731.1296     253.3068     165.8206     131.2293
29.7529     477.7645     599.9586     122.1941     731.1574     253.4155     165.9346     131.2214
29.7768     477.7224     599.9424     122.2200     731.1051     253.4280     165.9560     131.2080
29.8021     477.6933     599.9748     122.2815     731.1989     253.4894     166.0175     131.2079
29.8206     477.6641     599.9262     122.2621     731.0963     253.4354     165.9865     131.1733
29.8048     477.6609     599.9100     122.2491     731.1447     253.4676     165.9886     131.2185
29.8736     477.6447     599.9262     122.2815     731.0146     253.4184     165.9938     131.1370
