eps1         u           sigma3       sigma3'      sigma1       sigma1'      p           q
18.8858     679.0263     797.9339     118.9076     954.9169     275.8906     171.2353     156.9830
18.9115     678.9811     797.9001     118.9190     954.7351     275.7540     171.1974     156.8350
18.9403     678.9245     797.9339     119.0094     954.5612     275.6367     171.2185     156.6274
18.9658     678.9245     797.9339     119.0094     954.4227     275.4982     171.1723     156.4888
18.9933     678.8680     797.9339     119.0659     954.2355     275.3676     171.1665     156.3016
19.0161     678.8906     797.9339     119.0433     954.1827     275.2921     171.1262     156.2488
19.0431     678.8567     797.9339     119.0772     954.0325     275.1759     171.1101     156.0987
19.0715     678.8001     797.9677     119.1676     953.9313     275.1312     171.1554     155.9636
19.0978     678.7549     798.0015     119.2466     953.8341     275.0792     171.1908     155.8327
19.1268     678.7209     797.9339     119.2129     953.6215     274.9005     171.1088     155.6876
19.1550     678.6418     797.9339     119.2921     953.4068     274.7650     171.1164     155.4729
19.1853     678.5513     797.9677     119.4164     953.2398     274.6885     171.1738     155.2722
19.2177     678.4721     797.9677     119.4955     953.0263     274.5541     171.1817     155.0586
19.2415     678.4269     798.0015     119.5745     952.8898     274.4629     171.2040     154.8883
19.2628     678.4382     797.9677     119.5294     952.7261     274.2879     171.1156     154.7585
19.2920     678.4043     798.0015     119.5972     952.5971     274.1928     171.1291     154.5957
19.3231     678.3704     797.9339     119.5635     952.4255     274.0551     171.0607     154.4916
19.3509     678.2460     797.9677     119.7217     952.2194     273.9735     171.1390     154.2518
19.3789     678.2120     797.9339     119.7218     952.0166     273.8045     171.0827     154.0827
19.4038     678.1668     797.9339     119.7671     951.8181     273.6513     171.0618     153.8842
19.4292     678.1103     797.9001     119.7898     951.6113     273.5011     171.0269     153.7112
19.4558     678.0763     797.9339     119.8575     951.4347     273.3584     171.0245     153.5008
19.4827     677.9746     797.9339     119.9593     951.1970     273.2225     171.0470     153.2631
19.5090     677.9632     797.9339     119.9706     950.9961     273.0329     170.9914     153.0622
19.5416     677.9067     797.9339     120.0272     950.7834     272.8767     170.9770     152.8495
19.5669     677.9180     797.9339     120.0159     950.6911     272.7731     170.9349     152.7572
19.5957     677.8502     797.9339     120.0837     950.4679     272.6178     170.9284     152.5341
19.6199     677.7936     797.9001     120.1065     950.2376     272.4440     170.8856     152.3375
19.6452     677.7144     797.9001     120.1856     949.9860     272.2716     170.8809     152.0859
19.6682     677.5222     797.9001     120.3779     949.5972     272.0750     170.9436     151.6971
