eps1         u           sigma3       sigma3'     sigma1       sigma1'      p            q
18.8897     507.8547     599.3432     91.4885     738.4609     230.6062     137.8611     139.1177
18.9124     507.7738     599.3108     91.5370     738.4971     230.7233     137.9325     139.1863
18.9453     507.8547     599.3108     91.4561     738.5303     230.6756     137.8626     139.2195
18.9742     507.8223     599.2460     91.4237     738.4337     230.6114     137.8196     139.1877
19.0022     507.7899     599.2460     91.4561     738.3856     230.5957     137.8359     139.1396
19.0290     507.8547     599.4241     91.5694     738.5535     230.6988     137.9459     139.1294
19.0547     507.8223     599.4079     91.5856     738.5647     230.7424     137.9712     139.1568
19.0799     507.8223     599.2946     91.4723     738.4080     230.5857     137.8434     139.1135
19.1034     507.7738     599.3918     91.6180     738.5542     230.7804     138.0055     139.1624
19.1281     507.7414     599.3918     91.6504     738.4939     230.7526     138.0178     139.1022
19.1528     507.6766     599.3432     91.6666     738.3670     230.6904     138.0078     139.0238
19.1841     507.7414     599.4241     91.6828     738.4657     230.7243     138.0300     139.0416
19.2135     507.7414     599.3432     91.6018     738.4055     230.6641     137.9559     139.0623
19.2417     507.7252     599.2622     91.5370     738.3117     230.5865     137.8868     139.0495
19.2717     507.6928     599.3594     91.6666     738.4822     230.7894     138.0408     139.1228
19.3012     507.6928     599.3270     91.6342     738.3097     230.6169     137.9617     138.9827
19.3280     507.6119     599.3270     91.7151     738.3170     230.7052     138.0451     138.9901
19.3516     507.6928     599.3270     91.6342     738.2942     230.6014     137.9566     138.9673
19.3812     507.5471     599.2946     91.7475     738.1751     230.6280     138.0410     138.8806
19.4105     507.6928     599.3918     91.6990     738.2754     230.5826     137.9935     138.8836
19.4343     507.5795     599.2946     91.7151     738.2262     230.6467     138.0257     138.9316
19.4583     507.5957     599.3918     91.7961     738.1929     230.5973     138.0632     138.8012
19.4891     507.6604     599.3270     91.6665     738.1107     230.4503     137.9278     138.7838
19.5154     507.5795     599.3594     91.7799     738.2046     230.6251     138.0616     138.8452
19.5424     507.5471     599.3918     91.8447     738.1726     230.6255     138.1049     138.7809
19.5723     507.4661     599.3594     91.8932     738.1420     230.6758     138.1541     138.7826
19.5990     507.5147     599.3270     91.8123     738.0279     230.5132     138.0459     138.7009
19.6259     507.4823     599.2946     91.8122     737.9669     230.4846     138.0364     138.6724
19.6504     507.4985     599.3432     91.8446     738.0087     230.5102     138.0665     138.6656
19.6721     507.4661     599.2460     91.7798     737.8740     230.4079     137.9892     138.6281
19.7020     507.4338     599.3108     91.8770     737.8696     230.4358     138.0633     138.5588
19.7302     507.4500     599.2784     91.8284     737.8063     230.3563     138.0044     138.5279
19.7582     507.4338     599.3270     91.8932     737.9128     230.4790     138.0885     138.5858
19.7857     507.4014     599.3270     91.9256     737.8299     230.4285     138.0932     138.5030
19.8127     507.3852     599.2784     91.8932     737.7347     230.3495     138.0453     138.4563
19.8395     507.3204     599.2460     91.9256     737.5851     230.2647     138.0386     138.3391
19.8675     507.4176     599.2946     91.8770     737.6209     230.2033     137.9858     138.3263
19.8907     507.3528     599.2946     91.9418     737.5632     230.2104     138.0313     138.2686
19.9163     507.3042     599.2622     91.9579     737.5043     230.2000     138.0386     138.2421
19.9467     507.2881     599.3432     92.0551     737.4443     230.1563     138.0888     138.1012
19.9734     507.2395     599.2946     92.0551     737.3142     230.0747     138.0616     138.0196
19.9971     507.2395     599.2298     91.9903     737.3147     230.0752     138.0186     138.0849
20.0204     507.2233     599.3432     92.1199     737.2994     230.0761     138.1053     137.9563
20.0518     507.1747     599.2460     92.0713     737.0952     229.9204     138.0210     137.8492
20.0821     507.2071     599.2946     92.0875     737.0562     229.8490     138.0080     137.7616
20.1083     507.1262     599.2784     92.1522     737.0124     229.8862     138.0636     137.7340
20.1334     507.1424     599.3756     92.2332     736.9073     229.7650     138.0771     137.5318
20.1619     507.1100     599.2784     92.1684     736.7612     229.6512     137.9960     137.4828
20.1882     507.0938     599.2946     92.2008     736.6968     229.6030     138.0015     137.4022
20.2116     507.0452     599.3432     92.2980     736.5816     229.5364     138.0441     137.2385
20.2319     507.0776     599.2460     92.1684     736.5377     229.4601     137.9323     137.2917
20.2600     507.0614     599.2946     92.2332     736.5203     229.4589     137.9751     137.2258
20.2864     507.0938     599.2784     92.1846     736.4940     229.4002     137.9231     137.2156
20.3166     507.0128     599.2622     92.2494     736.3906     229.3777     137.9588     137.1284
20.3456     507.0614     599.2298     92.1684     736.2554     229.1940     137.8436     137.0256
20.3744     507.0290     599.3108     92.2818     736.1989     229.1698     137.9111     136.8881
20.4014     506.9805     599.2460     92.2655     736.0700     229.0896     137.8735     136.8240
20.4295     506.9805     599.2622     92.2817     735.9852     229.0047     137.8561     136.7230
20.4537     506.9319     599.2946     92.3627     735.9232     228.9913     137.9056     136.6286
20.4759     506.9481     599.2622     92.3141     735.8351     228.8870     137.8384     136.5729
20.5072     506.9319     599.2298     92.2979     735.7313     228.7994     137.7984     136.5015
20.5361     506.9319     599.2622     92.3303     735.7141     228.7823     137.8143     136.4520
20.5606     506.8995     599.3108     92.4113     735.6504     228.7508     137.8578     136.3396
20.5953     506.8833     599.2946     92.4113     735.5044     228.6211     137.8145     136.2098
20.6248     506.8671     599.3108     92.4436     735.3647     228.4976     137.7950     136.0539
20.6532     506.8186     599.2784     92.4598     735.2662     228.4476     137.7891     135.9878
20.6761     506.7862     599.2946     92.5084     735.1379     228.3517     137.7895     135.8433
20.7026     506.7214     599.2622     92.5408     734.8848     228.1634     137.7483     135.6227
20.7243     506.7052     599.3594     92.6541     734.9099     228.2047     137.8376     135.5505
20.7439     506.7214     599.2298     92.5084     734.6067     227.8852     137.6340     135.3769
20.7691     506.6729     599.2784     92.6055     734.5771     227.9043     137.7051     135.2987
20.7983     506.6081     599.2784     92.6703     734.3347     227.7266     137.6891     135.0563
20.8277     506.5919     599.3108     92.7189     734.2644     227.6725     137.7034     134.9537
20.8531     506.5271     599.2946     92.7674     733.8900     227.3628     137.6326     134.5954
20.8842     506.4462     599.2784     92.8322     733.6636     227.2174     137.6272     134.3852
20.9113     506.4300     599.2460     92.8160     733.2879     226.8579     137.4966     134.0419
20.9378     506.2519     599.2946     93.0427     732.9770     226.7251     137.6035     133.6825
20.9626     506.2519     599.2136     92.9617     732.6445     226.3925     137.4386     133.4309
20.9836     506.2033     599.2784     93.0750     732.3069     226.1035     137.4179     133.0285
21.0087     506.0900     599.2298     93.1398     732.0241     225.9341     137.4045     132.7943
21.0393     506.0253     599.1974     93.1721     731.6086     225.5833     137.3092     132.4112
21.0716     505.9767     599.2784     93.3017     731.3736     225.3969     137.3334     132.0952
21.0991     505.9119     599.3108     93.3988     730.9937     225.0818     137.2931     131.6829
21.1292     505.9281     599.2460     93.3179     730.6696     224.7415     137.1257     131.4236
21.1548     505.9281     599.2460     93.3179     730.3480     224.4199     137.0185     131.1020
21.1840     505.8796     599.2946     93.4150     730.1216     224.2420     137.0240     130.8270
21.2074     505.8796     599.2622     93.3826     729.7892     223.9096     136.8916     130.5270
21.2345     505.8472     599.2946     93.4474     729.4632     223.6161     136.8370     130.1687
21.2622     505.8472     599.2622     93.4150     729.2110     223.3638     136.7313     129.9488
21.2920     505.8148     599.2784     93.4636     729.0214     223.2066     136.7113     129.7430
21.3229     505.7662     599.2946     93.5284     728.7606     222.9944     136.6837     129.4660
21.3500     505.6691     599.2784     93.6093     728.3695     222.7004     136.6397     129.0911
21.3779     505.6691     599.3432     93.6741     728.1799     222.5108     136.6196     128.8367
21.4071     505.6529     599.2622     93.6093     727.7905     222.1376     136.4520     128.5283
21.4359     505.5881     599.2460     93.6579     727.3972     221.8091     136.3749     128.1512
21.4676     505.4748     599.2622     93.7874     726.9972     221.5224     136.3657     127.7350
21.4990     505.5558     599.2784     93.7226     726.7192     221.1635     136.2029     127.4408
21.5255     505.3777     599.2460     93.8683     726.2622     220.8846     136.2071     127.0162
21.5526     505.4101     599.3108     93.9007     726.0577     220.6477     136.1497     126.7469
21.5785     505.4262     599.2784     93.8521     725.7582     220.3319     136.0121     126.4798
21.6047     505.3291     599.2298     93.9007     725.3900     220.0609     135.9541     126.1602
21.6318     505.3939     599.2460     93.8521     725.0334     219.6395     135.7813     125.7874
21.6562     505.4262     599.2298     93.8036     724.8222     219.3959     135.6677     125.5924
21.6792     505.4262     599.1650     93.7388     724.4609     219.0347     135.5041     125.2959
21.7069     505.3615     599.2298     93.8683     724.2218     218.8603     135.5323     124.9920
21.7313     505.3453     599.2622     93.9169     723.9903     218.6450     135.4929     124.7281
21.7540     505.2805     599.3108     94.0302     723.8297     218.5492     135.5365     124.5189
21.7851     505.3939     599.2298     93.8359     723.4745     218.0806     135.2508     124.2447
21.8184     505.4424     599.2460     93.8036     723.3859     217.9434     135.1835     124.1399
21.8530     505.4910     599.2460     93.7550     723.1754     217.6844     135.0648     123.9295
21.8856     505.4748     599.2298     93.7550     722.9868     217.5120     135.0073     123.7570
21.9129     505.4424     599.2784     93.8360     722.8022     217.3598     135.0106     123.5239
21.9417     505.4424     599.2784     93.8360     722.5669     217.1245     134.9321     123.2885
21.9731     505.4424     599.2946     93.8521     722.3092     216.8667     134.8570     123.0146
21.9982     505.4910     599.2622     93.7712     722.0994     216.6084     134.7169     122.8372
22.0226     505.5396     599.2946     93.7550     721.9210     216.3814     134.6305     122.6264
22.0476     505.4586     599.2946     93.8360     721.6921     216.2335     134.6351     122.3975
22.0774     505.5720     599.2622     93.6902     721.6129     216.0410     134.4738     122.3507
22.1057     505.5881     599.2622     93.6740     721.4995     215.9114     134.4198     122.2373
22.1293     505.6043     599.2946     93.6903     721.4089     215.8045     134.3950     122.1143
22.1604     505.6529     599.2946     93.6417     721.3429     215.6900     134.3245     122.0484
22.1925     505.7177     599.2460     93.5283     721.2268     215.5092     134.1886     121.9808
22.2229     505.7500     599.2946     93.5445     721.0557     215.3057     134.1316     121.7612
22.2477     505.8148     599.2946     93.4798     720.8966     215.0818     134.0138     121.6020
22.2729     505.7986     599.2622     93.4636     720.6873     214.8887     133.9386     121.4251
22.2994     505.7662     599.2622     93.4960     720.5601     214.7938     133.9286     121.2979
22.3257     505.8310     599.2622     93.4312     720.5019     214.6709     133.8444     121.2397
22.3513     506.0415     599.2136     93.1722     720.4304     214.3890     133.5778     121.2168
22.3816     505.9281     599.2460     93.3179     720.3127     214.3846     133.6734     121.0667
22.4105     505.9443     599.2784     93.3341     720.2141     214.2698     133.6460     120.9357
22.4460     505.9443     599.3108     93.3665     720.1398     214.1955     133.6428     120.8290
22.4735     505.9929     599.2784     93.2855     720.0131     214.0203     133.5304     120.7348
22.5006     506.0253     599.2946     93.2693     719.8843     213.8591     133.4659     120.5898
22.5252     505.9929     599.2136     93.2207     719.6452     213.6523     133.3646     120.4316
22.5507     506.0253     599.2298     93.2045     719.5534     213.5281     133.3124     120.3236
22.5801     506.0576     599.2946     93.2369     719.4527     213.3950     133.2896     120.1581
22.6040     506.1710     599.2136     93.0426     719.3516     213.1806     133.0886     120.1380
22.6343     506.2357     599.3270     93.0912     719.4010     213.1652     133.1159     120.0740
22.6634     506.2519     599.2136     92.9617     719.1739     212.9220     132.9485     119.9603
22.6897     506.2681     599.2136     92.9455     719.0990     212.8309     132.9073     119.8854
22.7143     506.3167     599.2622     92.9455     719.0752     212.7586     132.8832     119.8130
22.7450     506.2681     599.2298     92.9617     718.9783     212.7102     132.8778     119.7485
22.7733     506.2843     599.2784     92.9941     718.8805     212.5962     132.8614     119.6021
22.7994     506.3329     599.3108     92.9779     718.8042     212.4714     132.8091     119.4935
22.8282     506.2843     599.2460     92.9617     718.5584     212.2742     132.7325     119.3125
22.8528     506.4300     599.2784     92.8484     718.5016     212.0716     132.5895     119.2233
22.8813     506.4462     599.1812     92.7350     718.3944     211.9482     132.4728     119.2132
22.9134     506.4786     599.2946     92.8160     718.4070     211.9285     132.5202     119.1125
22.9374     506.4948     599.2460     92.7512     718.3895     211.8948     132.4657     119.1435
22.9664     506.4462     599.2784     92.8322     718.2750     211.8288     132.4977     118.9966
22.9939     506.5271     599.2460     92.7189     718.2171     211.6899     132.3759     118.9711
23.0233     506.5433     599.2946     92.7512     718.1692     211.6259     132.3761     118.8746
23.0496     506.5271     599.1974     92.6703     717.9634     211.4363     132.2589     118.7660
23.0756     506.5757     599.2298     92.6541     717.9046     211.3289     132.2123     118.6748
23.1004     506.5433     599.2460     92.7027     717.8315     211.2882     132.2312     118.5855
23.1242     506.6081     599.2460     92.6379     717.7779     211.1698     132.1485     118.5319
23.1521     506.6729     599.2460     92.5731     717.8027     211.1299     132.0921     118.5567
23.1797     506.6405     599.2298     92.5893     717.6761     211.0357     132.0714     118.4463
23.2097     506.6729     599.2622     92.5893     717.5943     210.9215     132.0334     118.3322
23.2372     506.7214     599.1974     92.4760     717.5720     210.8506     131.9342     118.3746
23.2662     506.7214     599.2136     92.4922     717.5096     210.7882     131.9242     118.2960
23.2898     506.7052     599.2622     92.5570     717.3692     210.6640     131.9260     118.1070
23.3175     506.7214     599.2136     92.4922     717.2610     210.5396     131.8413     118.0474
23.3485     506.7538     599.2622     92.5084     717.1770     210.4232     131.8133     117.9149
23.3734     506.7214     599.2784     92.5570     717.1890     210.4675     131.8605     117.9106
23.4005     506.8509     599.2136     92.3627     717.0994     210.2485     131.6579     117.8858
23.4305     506.8186     599.1974     92.3789     717.0878     210.2692     131.6756     117.8904
23.4609     506.8995     599.2460     92.3465     716.9880     210.0885     131.5938     117.7420
23.4864     506.7538     599.2136     92.4598     716.9165     210.1627     131.6941     117.7029
23.5093     506.8833     599.2136     92.3303     716.8474     209.9640     131.5415     117.6338
23.5391     506.8833     599.2460     92.3627     716.8339     209.9506     131.5586     117.5879
23.5745     506.8509     599.2136     92.3627     716.6288     209.7778     131.5010     117.4151
23.6006     506.8995     599.2622     92.3627     716.5866     209.6871     131.4708     117.3244
23.6269     506.9319     599.2622     92.3303     716.5125     209.5806     131.4137     117.2503
23.6536     506.9319     599.2784     92.3465     716.5046     209.5727     131.4219     117.2262
23.6825     507.0128     599.2946     92.2817     716.5101     209.4972     131.3536     117.2155
23.7084     506.9805     599.2622     92.2817     716.3536     209.3732     131.3122     117.0915
23.7328     506.9643     599.2460     92.2817     716.2663     209.3020     131.2885     117.0203
23.7657     506.9481     599.2622     92.3141     716.2151     209.2670     131.2984     116.9529
23.7943     506.9966     599.2622     92.2655     716.1039     209.1072     131.2128     116.8417
23.8218     507.0776     599.2298     92.1522     716.0630     208.9854     131.0966     116.8332
23.8473     506.9805     599.2136     92.2331     715.9068     208.9263     131.1309     116.6932
23.8721     507.0128     599.2784     92.2656     715.9335     208.9207     131.1506     116.6552
23.9010     507.1100     599.2784     92.1684     715.8723     208.7623     131.0331     116.5939
23.9284     507.0614     599.3270     92.2656     715.8959     208.8345     131.1219     116.5689
23.9536     507.1100     599.2784     92.1684     715.7246     208.6146     130.9838     116.4462
23.9807     507.1585     599.2460     92.0875     715.6843     208.5257     130.9002     116.4383
24.0049     507.1100     599.2136     92.1036     715.5813     208.4713     130.8928     116.3677
24.0326     507.1909     599.2946     92.1037     715.5862     208.3953     130.8675     116.2916
24.0559     507.1262     599.2460     92.1198     715.4683     208.3421     130.8606     116.2223
24.0839     507.1747     599.1974     92.0227     715.3266     208.1519     130.7324     116.1292
24.1139     507.2233     599.2460     92.0227     715.3460     208.1227     130.7227     116.1000
24.1441     507.1262     599.2622     92.1360     715.2657     208.1395     130.8039     116.0035
24.1694     507.1909     599.2784     92.0875     715.3271     208.1362     130.7704     116.0487
24.1946     507.2557     599.2298     91.9741     715.1729     207.9172     130.6218     115.9431
24.2238     507.2233     599.2460     92.0227     715.1612     207.9379     130.6611     115.9152
24.2538     507.2719     599.2460     91.9741     715.0818     207.8099     130.5860     115.8358
24.2832     507.2719     599.2298     91.9579     715.0708     207.7990     130.5716     115.8410
24.3103     507.2719     599.2460     91.9741     715.0790     207.8071     130.5851     115.8330
24.3382     507.2881     599.2622     91.9741     715.0525     207.7644     130.5709     115.7903
24.3637     507.2719     599.2298     91.9579     714.8474     207.5755     130.4971     115.6176
24.3937     507.2395     599.2784     92.0389     714.8668     207.6273     130.5684     115.5884
24.4216     507.3042     599.2298     91.9256     714.8089     207.5047     130.4519     115.5791
24.4483     507.3042     599.2136     91.9094     714.6517     207.3474     130.3887     115.4381
24.4750     507.3852     599.1974     91.8122     714.6448     207.2596     130.2947     115.4474
24.5013     507.3042     599.2460     91.9417     714.7033     207.3991     130.4275     115.4573
24.5257     507.3852     599.1812     91.7960     714.6346     207.2494     130.2805     115.4534
24.5501     507.4338     599.1974     91.7636     714.5968     207.1630     130.2301     115.3994
24.5772     507.3690     599.2946     91.9256     714.7192     207.3502     130.4004     115.4246
24.6087     507.4014     599.2622     91.8608     714.5886     207.1872     130.3030     115.3264
24.6449     507.3528     599.2784     91.9256     714.4827     207.1299     130.3270     115.2043
24.6756     507.3852     599.2298     91.8446     714.3873     207.0021     130.2304     115.1575
24.7052     507.3528     599.1812     91.8284     714.2601     206.9073     130.1880     115.0789
24.7310     507.3528     599.2460     91.8932     714.3520     206.9991     130.2618     115.1060
24.7590     507.4338     599.2622     91.8284     714.2755     206.8418     130.1662     115.0133
24.7850     507.4500     599.2460     91.7960     714.3193     206.8693     130.1538     115.0733
24.8059     507.5147     599.2298     91.7151     714.2545     206.7398     130.0567     115.0247
24.8313     507.4823     599.1974     91.7151     714.2331     206.7508     130.0603     115.0357
24.8601     507.5147     599.2298     91.7151     714.1882     206.6735     130.0346     114.9584
24.8903     507.4985     599.1974     91.6989     714.1262     206.6277     130.0085     114.9288
24.9174     507.5795     599.2460     91.6665     714.1333     206.5538     129.9623     114.8873
24.9418     507.5309     599.2622     91.7313     714.0458     206.5149     129.9925     114.7836
24.9693     507.5471     599.2136     91.6665     714.0049     206.4578     129.9303     114.7913
24.9960     507.6119     599.1812     91.5694     713.9317     206.3198     129.8195     114.7505
25.0256     507.5147     599.1650     91.6503     713.9696     206.4549     129.9185     114.8046
25.0546     507.5957     599.2136     91.6179     713.9241     206.3285     129.8548     114.7105
25.0857     507.6442     599.2460     91.6018     714.0249     206.3807     129.8614     114.7789
25.1153     507.5471     599.2460     91.6989     713.8968     206.3497     129.9158     114.6508
25.1434     507.5795     599.2946     91.7151     713.8857     206.3062     129.9122     114.5911
25.1697     507.5957     599.1974     91.6017     713.7814     206.1857     129.7964     114.5840
25.1968     507.5957     599.2136     91.6179     713.6900     206.0943     129.7767     114.4764
25.2214     507.5957     599.1650     91.5694     713.7029     206.1072     129.7487     114.5379
25.2450     507.6442     599.2784     91.6342     713.7306     206.0864     129.7849     114.4522
25.2752     507.6928     599.2298     91.5370     713.7183     206.0255     129.6998     114.4885
25.3040     507.6928     599.2622     91.5694     713.7562     206.0634     129.7341     114.4940
25.3315     507.6442     599.2622     91.6180     713.6975     206.0533     129.7631     114.4353
25.3617     507.6604     599.2622     91.6018     713.6347     205.9742     129.7259     114.3725
25.3861     507.6280     599.1974     91.5694     713.5490     205.9209     129.6866     114.3516
25.4111     507.7090     599.2460     91.5370     713.5592     205.8502     129.6414     114.3132
25.4362     507.6604     599.2136     91.5532     713.4720     205.8116     129.6393     114.2584
25.4658     507.7414     599.2622     91.5208     713.4423     205.7009     129.5809     114.1801
25.4958     507.6442     599.2298     91.5856     713.3639     205.7197     129.6303     114.1341
25.5206     507.6766     599.2136     91.5370     713.3097     205.6331     129.5690     114.0961
25.5502     507.7576     599.2622     91.5046     713.3294     205.5718     129.5270     114.0672
25.5788     507.6766     599.2784     91.6018     713.4170     205.7404     129.6480     114.1386
25.6073     507.7576     599.2460     91.4884     713.2586     205.5010     129.4926     114.0126
25.6357     507.7576     599.2298     91.4722     713.2482     205.4907     129.4784     114.0184
25.6659     507.6928     599.2460     91.5532     713.1852     205.4924     129.5329     113.9392
25.6920     507.7414     599.2784     91.5370     713.2105     205.4691     129.5144     113.9321
25.7212     507.6928     599.2784     91.5856     713.1657     205.4729     129.5480     113.8874
25.7491     507.7252     599.2136     91.4884     713.0581     205.3329     129.4366     113.8445
25.7716     507.6766     599.3108     91.6342     713.1372     205.4606     129.5763     113.8264
25.7941     507.7576     599.2298     91.4722     712.9725     205.2149     129.3865     113.7427
25.8235     507.7899     599.2622     91.4723     713.0582     205.2682     129.4042     113.7960
25.8535     507.7738     599.2622     91.4884     712.9957     205.2220     129.3996     113.7335
25.8792     507.7738     599.2298     91.4560     712.9568     205.1830     129.3650     113.7270
25.9044     507.7738     599.2622     91.4884     712.9505     205.1767     129.3845     113.6883
25.9299     507.7576     599.2298     91.4722     712.8463     205.0887     129.3444     113.6165
25.9547     507.8385     599.2298     91.3913     712.8410     205.0025     129.2617     113.6112
25.9832     507.7899     599.2622     91.4723     712.8295     205.0396     129.3280     113.5674
26.0116     507.8061     599.2622     91.4561     712.7697     204.9635     129.2919     113.5075
26.0368     507.8547     599.2136     91.3589     712.6987     204.8440     129.1873     113.4851
26.0654     507.8547     599.2946     91.4399     712.7849     204.9302     129.2700     113.4903
26.0941     507.8385     599.1650     91.3265     712.6439     204.8054     129.1528     113.4789
26.1223     507.8223     599.2136     91.3913     712.6492     204.8269     129.2032     113.4356
26.1525     507.8385     599.2622     91.4237     712.7330     204.8945     129.2473     113.4708
26.1798     507.8547     599.1974     91.3427     712.6263     204.7716     129.1523     113.4289
26.2076     507.8223     599.1974     91.3751     712.4695     204.6472     129.1324     113.2721
26.2330     507.9195     599.2136     91.2941     712.4956     204.5761     129.0548     113.2820
26.2574     507.8385     599.2622     91.4237     712.4578     204.6193     129.1555     113.1956
26.2793     507.7738     599.2136     91.4399     712.3593     204.5855     129.1551     113.1457
26.3033     507.8223     599.2298     91.4075     712.5016     204.6793     129.1647     113.2718
26.3322     507.9356     599.2136     91.2780     712.4246     204.4889     129.0149     113.2110
26.3562     507.9518     599.2298     91.2780     712.4528     204.5009     129.0190     113.2230
26.3787     507.9195     599.1974     91.2780     712.3369     204.4175     128.9911     113.1395
26.4129     508.0166     599.2136     91.1970     712.3168     204.3003     128.8981     113.1032
26.4421     507.9356     599.2136     91.2780     712.2882     204.3526     128.9695     113.0746
26.4721     507.9680     599.2622     91.2942     712.3394     204.3714     128.9866     113.0773
26.4957     507.8709     599.2784     91.4075     712.2869     204.4160     129.0770     113.0085
26.5207     507.9033     599.2298     91.3265     712.1836     204.2803     128.9778     112.9538
26.5424     507.9518     599.2460     91.2942     712.2152     204.2634     128.9506     112.9692
26.5657     508.0328     599.2460     91.2132     712.2604     204.2277     128.8847     113.0145
26.5924     507.9842     599.2298     91.2456     712.2032     204.2190     128.9034     112.9734
26.6231     508.0975     599.2298     91.1323     712.1722     204.0747     128.7797     112.9424
26.6529     507.9680     599.1974     91.2294     712.1102     204.1421     128.8670     112.9128
26.6835     507.9680     599.2784     91.3104     712.1278     204.1597     128.9268     112.8494
26.7125     508.0166     599.1812     91.1646     712.0022     203.9856     128.7716     112.8210
26.7365     508.0166     599.1812     91.1646     711.9653     203.9487     128.7593     112.7841
26.7619     507.9842     599.2784     91.2942     712.0071     204.0229     128.8704     112.7287
26.7884     508.0166     599.2298     91.2132     711.9987     203.9821     128.8028     112.7689
26.8130     508.1137     599.1974     91.0837     711.9284     203.8147     128.6607     112.7310
26.8416     508.1299     599.2136     91.0837     711.9491     203.8192     128.6622     112.7355
26.8685     508.1137     599.2946     91.1808     712.0048     203.8911     128.7509     112.7102
26.8935     508.1137     599.2136     91.0999     711.9014     203.7877     128.6625     112.6878
26.9221     508.0975     599.1974     91.0999     711.8897     203.7921     128.6639     112.6923
26.9508     508.0975     599.1812     91.0837     711.8614     203.7639     128.6437     112.6802
26.9846     508.0652     599.2136     91.1484     711.8578     203.7927     128.6965     112.6442
27.0138     508.1137     599.2460     91.1323     711.8613     203.7476     128.6707     112.6153
27.0403     508.1299     599.2136     91.0837     711.7881     203.6582     128.6085     112.5745
27.0663     508.1299     599.2460     91.1161     711.7480     203.6181     128.6167     112.5020
27.0934     508.1785     599.2622     91.0837     711.8191     203.6406     128.6027     112.5569
27.1195     508.1947     599.2298     91.0351     711.6981     203.5035     128.5246     112.4683
27.1481     508.2109     599.2460     91.0351     711.7830     203.5721     128.5475     112.5370
27.1735     508.1947     599.1974     91.0027     711.7112     203.5165     128.5073     112.5138
27.2014     508.2109     599.2622     91.0513     711.7328     203.5220     128.5415     112.4706
27.2252     508.2433     599.2622     91.0189     711.7605     203.5172     128.5184     112.4983
27.2504     508.2594     599.1974     90.9380     711.7049     203.4455     128.4405     112.5075
27.2779     508.2109     599.2460     91.0351     711.6788     203.4679     128.5127     112.4328
27.3094     508.2433     599.1974     90.9542     711.5655     203.3222     128.4102     112.3681
27.3370     508.2109     599.3108     91.0999     711.6684     203.4575     128.5524     112.3576
27.3659     508.2594     599.2298     90.9704     711.6229     203.3635     128.4347     112.3931
27.3947     508.2594     599.2622     91.0027     711.6429     203.3834     128.4630     112.3807
27.4199     508.2109     599.2298     91.0189     711.5714     203.3606     128.4661     112.3416
27.4422     508.2433     599.2136     90.9704     711.5207     203.2775     128.4061     112.3071
27.4708     508.2433     599.2622     91.0189     711.5572     203.3139     128.4506     112.2950
27.4983     508.2433     599.2784     91.0351     711.5628     203.3195     128.4633     112.2844
27.5286     508.2594     599.2136     90.9542     711.4352     203.1757     128.3614     112.2216
27.5567     508.2756     599.2622     90.9866     711.4722     203.1966     128.3899     112.2100
27.5832     508.2594     599.2460     90.9866     711.4630     203.2036     128.3922     112.2170
27.6122     508.3080     599.1974     90.8894     711.3375     203.0295     128.2694     112.1401
27.6432     508.2918     599.1812     90.8894     711.4172     203.1253     128.3014     112.2359
27.6716     508.3404     599.1812     90.8408     711.3092     202.9688     128.2168     112.1280
27.6951     508.3242     599.2946     90.9704     711.4500     203.1258     128.3555     112.1554
27.7216     508.3404     599.2298     90.8894     711.3761     203.0357     128.2715     112.1463
27.7491     508.3080     599.2298     90.9218     711.3813     203.0733     128.3056     112.1515
27.7760     508.3404     599.2460     90.9056     711.4196     203.0792     128.2968     112.1736
27.8008     508.4051     599.2460     90.8408     711.3172     202.9121     128.1979     112.0712
27.8217     508.2756     599.2298     90.9542     711.2687     202.9931     128.3005     112.0389
27.8463     508.3404     599.2298     90.8894     711.2145     202.8742     128.2177     111.9847
27.8724     508.4375     599.2622     90.8247     711.3022     202.8646     128.1713     112.0400
27.8995     508.3890     599.2136     90.8246     711.1955     202.8066     128.1520     111.9819
27.9318     508.4375     599.2136     90.7761     711.2250     202.7875     128.1132     112.0114
27.9574     508.4861     599.2136     90.7275     711.2170     202.7309     128.0620     112.0034
27.9864     508.3890     599.1812     90.7923     711.1395     202.7506     128.1117     111.9583
28.0168     508.4699     599.2298     90.7599     711.1726     202.7027     128.0742     111.9428
28.0412     508.4213     599.2622     90.8409     711.1512     202.7298     128.1372     111.8890
28.0662     508.4375     599.2136     90.7761     711.1273     202.6898     128.0806     111.9137
28.0906     508.4861     599.2298     90.7437     711.0896     202.6035     128.0303     111.8598
28.1190     508.4375     599.2298     90.7923     711.0773     202.6398     128.0748     111.8475
28.1457     508.4861     599.2460     90.7599     711.1155     202.6294     128.0497     111.8695
28.1738     508.4537     599.2784     90.8247     711.1517     202.6980     128.1158     111.8733
28.1997     508.5347     599.2298     90.6951     711.0629     202.5282     127.9728     111.8331
28.2303     508.5347     599.2946     90.7599     711.1275     202.5928     128.0376     111.8329
28.2639     508.5185     599.2298     90.7113     710.9628     202.4444     127.9557     111.7330
28.2908     508.5023     599.2622     90.7599     711.0643     202.5620     128.0273     111.8021
28.3116     508.5185     599.2946     90.7761     711.0167     202.4982     128.0168     111.7221
28.3392     508.5347     599.3270     90.7923     711.0695     202.5349     128.0398     111.7425
28.3706     508.5509     599.2622     90.7113     710.8923     202.3415     127.9214     111.6301
28.3990     508.5347     599.1974     90.6627     710.8783     202.3436     127.8897     111.6809
