eps1         u           sigma3       sigma3'      sigma1        sigma1'      p             q
22.7800     627.7665     699.1757      71.4092     788.6215     160.8551     101.2245     89.4459
22.7856     627.7341     699.1271      71.3930     788.4986     160.7645     101.1835     89.3716
22.7913     627.8798     699.1919      71.3121     788.7262     160.8465     101.1569     89.5344
22.7974     627.7988     699.1433      71.3444     788.5689     160.7701     101.1530     89.4257
22.8021     627.7988     699.1919      71.3930     788.6629     160.8641     101.2167     89.4711
22.8077     627.8150     699.1433      71.3282     788.5909     160.7758     101.1441     89.4476
22.8129     627.7665     699.1757      71.4092     788.6851     160.9186     101.2457     89.5094
22.8184     627.8150     699.1109      71.2958     788.5970     160.7820     101.1246     89.4861
22.8235     627.7665     699.1757      71.4092     788.6050     160.8386     101.2190     89.4294
22.8280     627.8312     699.1433      71.3120     788.6013     160.7700     101.1314     89.4580
22.8325     627.8150     699.1595      71.3444     788.5444     160.7294     101.1394     89.3849
22.8368     627.7988     699.1757      71.3768     788.6065     160.8076     101.1871     89.4308
22.8412     627.7503     699.1595      71.4092     788.5852     160.8349     101.2178     89.4258
22.8456     627.8474     699.1595      71.3121     788.5632     160.7158     101.1133     89.4037
22.8505     627.7988     699.1271      71.3282     788.4912     160.6924     101.1163     89.3641
22.8560     627.7988     699.1595      71.3606     788.5512     160.7523     101.1579     89.3917
22.8618     627.8474     699.1757      71.3282     788.5437     160.6963     101.1176     89.3681
22.8666     627.7988     699.1919      71.3930     788.6051     160.8063     101.1974     89.4132
22.8719     627.7988     699.2081      71.4092     788.6152     160.8163     101.2116     89.4071
22.8778     627.8474     699.1757      71.3282     788.5590     160.7116     101.1227     89.3834
22.8847     627.8150     699.1919      71.3768     788.5671     160.7521     101.1686     89.3753
22.8902     627.7827     699.1271      71.3444     788.4961     160.7134     101.1341     89.3690
22.8967     627.8474     699.1595      71.3121     788.5547     160.7073     101.1105     89.3952
22.9034     627.8312     699.1919      71.3606     788.5286     160.6974     101.1395     89.3367
22.9099     627.8798     699.1271      71.2473     788.4901     160.6103     101.0350     89.3631
22.9160     627.7988     699.1919      71.3930     788.5648     160.7660     101.1840     89.3730
22.9221     627.8474     699.1919      71.3444     788.5408     160.6934     101.1274     89.3489
22.9278     627.8312     699.1919      71.3606     788.5004     160.6691     101.1301     89.3085
22.9337     627.8636     699.1595      71.2959     788.5119     160.6483     101.0800     89.3524
22.9392     627.9122     699.1433      71.2311     788.4386     160.5264     100.9962     89.2953
22.9442     627.8798     699.1919      71.3121     788.4475     160.5677     101.0639     89.2556
22.9499     627.8636     699.1109      71.2473     788.4107     160.5471     101.0139     89.2998
22.9555     627.8474     699.1919      71.3444     788.4852     160.6378     101.1089     89.2933
22.9606     627.9284     699.1757      71.2473     788.4631     160.5347     101.0098     89.2874
22.9656     627.8636     699.2081      71.3445     788.5743     160.7106     101.1332     89.3662
22.9707     627.8150     699.1595      71.3444     788.4352     160.6201     101.1030     89.2757
22.9759     627.8474     699.1919      71.3444     788.4615     160.6141     101.1010     89.2697
22.9811     627.9122     699.1595      71.2473     788.4231     160.5110     101.0018     89.2637
22.9865     627.8960     699.1271      71.2311     788.4014     160.5054     100.9892     89.2743
22.9921     627.8474     699.1271      71.2797     788.4117     160.5643     101.0412     89.2846
22.9978     627.8960     699.1919      71.2959     788.4699     160.5739     101.0552     89.2780
23.0044     627.8636     699.1757      71.3121     788.4292     160.5656     101.0632     89.2535
23.0105     627.9284     699.1919      71.2635     788.4383     160.5099     101.0123     89.2464
23.0159     627.9446     699.2081      71.2635     788.4989     160.5543     101.0271     89.2908
23.0199     627.9607     699.2242      71.2635     788.5443     160.5835     101.0368     89.3200
23.0244     627.8960     699.1595      71.2635     788.4574     160.5615     101.0295     89.2980
23.0286     627.9122     699.1919      71.2797     788.4849     160.5728     101.0440     89.2931
23.0331     627.9607     699.2081      71.2473     788.5297     160.5690     101.0212     89.3216
23.0383     627.9284     699.2404      71.3121     788.5054     160.5770     101.0671     89.2650
23.0436     627.9122     699.2566      71.3445     788.5323     160.6202     101.1030     89.2757
23.0495     627.8960     699.1919      71.2959     788.4100     160.5140     101.0353     89.2182
23.0552     627.9607     699.1919      71.2311     788.4203     160.4596     100.9739     89.2285
23.0606     627.9769     699.1757      71.1987     788.4485     160.4716     100.9564     89.2729
23.0657     627.9446     699.1433      71.1987     788.4102     160.4656     100.9544     89.2669
23.0710     627.9769     699.2404      71.2635     788.4843     160.5074     101.0115     89.2439
23.0776     628.0093     699.2404      71.2311     788.4429     160.4336     100.9653     89.2025
23.0831     627.9607     699.2081      71.2473     788.3704     160.4096     100.9681     89.1623
23.0878     627.9607     699.2081      71.2473     788.3987     160.4379     100.9775     89.1906
23.0933     627.9284     699.1757      71.2473     788.3768     160.4484     100.9810     89.2011
23.0982     627.9446     699.1919      71.2473     788.3704     160.4259     100.9735     89.1786
23.1031     627.9769     699.2242      71.2473     788.3802     160.4033     100.9660     89.1560
23.1087     627.9931     699.1757      71.1825     788.3759     160.3827     100.9159     89.2002
23.1133     627.9931     699.1595      71.1663     788.3543     160.3612     100.8980     89.1949
23.1183     627.9284     699.2242      71.2959     788.3963     160.4680     101.0199     89.1721
23.1232     628.0255     699.2081      71.1826     788.4083     160.3828     100.9160     89.2002
23.1278     627.9769     699.2404      71.2635     788.3847     160.4077     100.9783     89.1442
23.1316     627.9769     699.1919      71.2149     788.4329     160.4560     100.9620     89.2411
23.1358     627.9769     699.1757      71.1987     788.3612     160.3843     100.9272     89.1856
23.1407     627.9931     699.2404      71.2473     788.4035     160.4103     100.9683     89.1630
23.1457     628.0255     699.2566      71.2311     788.4307     160.4052     100.9558     89.1741
23.1516     628.0255     699.2242      71.1987     788.3746     160.3491     100.9155     89.1503
23.1572     627.9931     699.2081      71.2149     788.3689     160.3757     100.9352     89.1608
23.1619     627.9931     699.2081      71.2149     788.3633     160.3702     100.9334     89.1553
23.1669     628.0093     699.1757      71.1664     788.3420     160.3327     100.8885     89.1663
23.1724     628.0093     699.1919      71.1825     788.3687     160.3594     100.9082     89.1769
23.1784     628.0417     699.2242      71.1826     788.3772     160.3355     100.9002     89.1530
23.1848     628.0417     699.1919      71.1502     788.3543     160.3126     100.8710     89.1624
23.1907     628.0093     699.2081      71.1987     788.3805     160.3712     100.9229     89.1724
23.1962     627.9931     699.2081      71.2149     788.3573     160.3641     100.9313     89.1492
23.2021     628.0417     699.2404      71.1988     788.4166     160.3749     100.9241     89.1761
23.2066     628.0579     699.2081      71.1502     788.3115     160.2536     100.8513     89.1035
23.2125     628.0903     699.2242      71.1340     788.4052     160.3149     100.8610     89.1809
23.2180     628.0579     699.2242      71.1664     788.3651     160.3072     100.8800     89.1408
23.2256     628.0417     699.2728      71.2311     788.4385     160.3969     100.9531     89.1657
23.2316     628.0417     699.2566      71.2149     788.4153     160.3736     100.9345     89.1587
23.2378     628.0579     699.1757      71.1178     788.4114     160.3535     100.8630     89.2358
23.2445     628.0579     699.1757      71.1178     788.3362     160.2784     100.8380     89.1606
23.2497     628.0579     699.1919      71.1340     788.3464     160.2885     100.8522     89.1545
23.2542     628.0741     699.2081      71.1340     788.3574     160.2833     100.8504     89.1493
23.2592     628.1064     699.1919      71.0854     788.3354     160.2289     100.7999     89.1435
23.2640     628.1064     699.1919      71.0854     788.3298     160.2234     100.7981     89.1380
23.2690     628.0741     699.2404      71.1664     788.3557     160.2816     100.8714     89.1152
23.2763     628.1388     699.2081      71.0692     788.3654     160.2266     100.7883     89.1573
23.2825     628.1064     699.2081      71.1016     788.3582     160.2517     100.8183     89.1501
23.2883     628.0579     699.2404      71.1826     788.3501     160.2922     100.8858     89.1097
23.2936     628.0903     699.2728      71.1826     788.3764     160.2862     100.8838     89.1036
23.2983     628.1388     699.2890      71.1502     788.4714     160.3325     100.8776     89.1823
23.3039     628.0741     699.2242      71.1502     788.3495     160.2754     100.8586     89.1253
23.3081     628.1712     699.2242      71.0530     788.3446     160.1734     100.7598     89.1203
23.3132     628.1226     699.3052      71.1826     788.3860     160.2634     100.8762     89.0808
23.3186     628.1226     699.2404      71.1178     788.3992     160.2765     100.8374     89.1587
23.3233     628.1064     699.2242      71.1178     788.3439     160.2374     100.8243     89.1196
23.3287     628.1550     699.2242      71.0692     788.3880     160.2330     100.7905     89.1638
23.3340     628.1550     699.2728      71.1178     788.3967     160.2417     100.8258     89.1239
23.3390     628.2036     699.2566      71.0531     788.3579     160.1544     100.7535     89.1013
23.3437     628.1550     699.2081      71.0530     788.3375     160.1825     100.7629     89.1295
23.3485     628.1226     699.3052      71.1826     788.3618     160.2392     100.8681     89.0566
23.3525     628.1550     699.3700      71.2150     788.3883     160.2333     100.8878     89.0183
23.3574     628.1550     699.2404      71.0854     788.3035     160.1485     100.7731     89.0631
23.3619     628.0903     699.2890      71.1988     788.3300     160.2398     100.8791     89.0410
23.3659     628.1712     699.2242      71.0530     788.2775     160.1063     100.7374     89.0532
23.3710     628.1064     699.2728      71.1664     788.3369     160.2305     100.8544     89.0641
23.3754     628.1550     699.2728      71.1178     788.3487     160.1936     100.8098     89.0758
23.3799     628.1064     699.2728      71.1664     788.3434     160.2369     100.8566     89.0706
23.3855     628.2198     699.2890      71.0693     788.3363     160.1165     100.7517     89.0472
23.3917     628.1388     699.3214      71.1826     788.3446     160.2058     100.8570     89.0232
23.3976     628.1874     699.2890      71.1016     788.3054     160.1180     100.7738     89.0164
23.4034     628.1874     699.3052      71.1178     788.3654     160.1780     100.8045     89.0601
23.4075     628.1712     699.2890      71.1178     788.3108     160.1395     100.7917     89.0217
23.4135     628.1874     699.2728      71.0854     788.3044     160.1170     100.7626     89.0315
23.4184     628.2036     699.3214      71.1178     788.3304     160.1268     100.7875     89.0090
23.4241     628.2198     699.2890      71.0693     788.3083     160.0885     100.7423     89.0192
23.4298     628.1874     699.2728      71.0854     788.2855     160.0981     100.7563     89.0126
23.4350     628.1226     699.2081      71.0854     788.2314     160.1087     100.7599     89.0233
23.4399     628.1712     699.2404      71.0692     788.2917     160.1205     100.7530     89.0513
23.4441     628.1874     699.2890      71.1016     788.3354     160.1480     100.7837     89.0463
23.4493     628.2198     699.3052      71.0854     788.3288     160.1090     100.7600     89.0236
23.4536     628.2360     699.2890      71.0531     788.3075     160.0716     100.7259     89.0185
23.4588     628.2845     699.3214      71.0369     788.3507     160.0662     100.7133     89.0293
23.4651     628.2360     699.2890      71.0531     788.3278     160.0918     100.7327     89.0388
23.4710     628.2683     699.2728      71.0045     788.3552     160.0869     100.6986     89.0824
23.4768     628.2360     699.3538      71.1178     788.3285     160.0925     100.7761     88.9747
23.4833     628.2198     699.2728      71.0531     788.3072     160.0875     100.7312     89.0344
23.4913     628.3169     699.3376      71.0207     788.4132     160.0962     100.7125     89.0755
23.4967     628.3169     699.2404      70.9235     788.3097     159.9928     100.6133     89.0693
23.5014     628.2683     699.2890      71.0207     788.3192     160.0508     100.6974     89.0302
23.5073     628.2360     699.2728      71.0369     788.2458     160.0098     100.6945     88.9729
23.5121     628.3007     699.2728      70.9721     788.3241     160.0234     100.6559     89.0513
23.5179     628.2522     699.3700      71.1179     788.3978     160.1456     100.7938     89.0278
23.5220     628.2683     699.2890      71.0207     788.2616     159.9933     100.6782     88.9726
23.5252     628.2360     699.3376      71.1017     788.3568     160.1209     100.7747     89.0192
23.5329     628.2845     699.3052      71.0207     788.3826     160.0981     100.7132     89.0774
23.5403     628.2845     699.3052      71.0207     788.3069     160.0224     100.6879     89.0017
23.5458     628.2845     699.3538      71.0693     788.3659     160.0813     100.7400     89.0120
23.5519     628.3007     699.3214      71.0207     788.3768     160.0760     100.7058     89.0553
23.5578     628.2036     699.2890      71.0854     788.2032     159.9996     100.7235     88.9142
23.5638     628.3331     699.3214      70.9883     788.3125     159.9794     100.6520     88.9911
23.5702     628.2522     699.3214      71.0693     788.3554     160.1032     100.7472     89.0339
23.5763     628.2683     699.3214      71.0531     788.2979     160.0296     100.7119     88.9765
23.5819     628.2845     699.3538      71.0693     788.3071     160.0225     100.7204     88.9533
23.5880     628.2360     699.3700      71.1340     788.3497     160.1137     100.7939     88.9796
23.5908     628.3007     699.3376      71.0369     788.2805     159.9798     100.6845     88.9429
23.5986     628.3169     699.3538      71.0369     788.3044     159.9875     100.6871     88.9506
23.6032     628.3007     699.3214      71.0207     788.3002     159.9995     100.6803     88.9788
23.6086     628.2683     699.3214      71.0531     788.2771     160.0088     100.7050     88.9557
23.6130     628.3493     699.3376      70.9883     788.2882     159.9389     100.6385     88.9506
23.6184     628.3979     699.3376      70.9398     788.2986     159.9008     100.5934     88.9610
23.6204     628.3007     699.3214      71.0207     788.2131     159.9124     100.6513     88.8917
23.6279     628.2845     699.3538      71.0693     788.3206     160.0361     100.7249     88.9668
23.6313     628.2522     699.3700      71.1179     788.2825     160.0304     100.7554     88.9125
23.6388     628.3169     699.3538      71.0369     788.2576     159.9407     100.6715     88.9038
23.6442     628.3331     699.3214      70.9883     788.2189     159.8858     100.6208     88.8975
23.6513     628.3007     699.2890      70.9883     788.2118     159.9111     100.6292     88.9228
23.6564     628.2522     699.3052      71.0531     788.1885     159.9363     100.6808     88.8833
23.6624     628.3169     699.3700      71.0531     788.2296     159.9127     100.6729     88.8596
23.6659     628.3493     699.3700      71.0207     788.2087     159.8594     100.6336     88.8387
23.6715     628.2683     699.2890      71.0207     788.1045     159.8361     100.6258     88.8154
23.6760     628.2683     699.3538      71.0855     788.2311     159.9627     100.7112     88.8772
23.6812     628.3493     699.3214      70.9721     788.2093     159.8600     100.6014     88.8879
23.6869     628.3493     699.3052      70.9559     788.1530     159.8037     100.5719     88.8478
23.6929     628.3493     699.3700      71.0207     788.2108     159.8615     100.6343     88.8408
23.6994     628.4141     699.3052      70.8912     788.1719     159.7578     100.5134     88.8667
23.7045     628.3655     699.3538      70.9883     788.1810     159.8156     100.5974     88.8272
23.7105     628.4141     699.3538      70.9398     788.1573     159.7433     100.5409     88.8035
23.7148     628.3169     699.3862      71.0693     788.3019     159.9850     100.7079     88.9157
23.7187     628.3817     699.3376      70.9559     788.1986     159.8169     100.5763     88.8609
23.7240     628.4141     699.3862      70.9721     788.2410     159.8269     100.5904     88.8548
23.7311     628.3655     699.3700      71.0045     788.2501     159.8846     100.6312     88.8801
23.7370     628.4302     699.3700      70.9398     788.2432     159.8130     100.5642     88.8732
23.7413     628.3493     699.4186      71.0693     788.2867     159.9374     100.6920     88.8681
23.7455     628.3817     699.4024      71.0207     788.2657     159.8840     100.6418     88.8633
23.7516     628.4141     699.3538      70.9398     788.1933     159.7792     100.5529     88.8394
23.7556     628.4141     699.4186      71.0045     788.2700     159.8560     100.6217     88.8514
23.7603     628.3979     699.3862      70.9883     788.2992     159.9013     100.6260     88.9130
23.7666     628.3817     699.3538      70.9721     788.2259     159.8442     100.5962     88.8721
23.7689     628.4464     699.3862      70.9398     788.3226     159.8762     100.5852     88.9364
23.7771     628.4788     699.4024      70.9236     788.2791     159.8003     100.5492     88.8767
23.7800     628.3817     699.4024      71.0207     788.2087     159.8270     100.6228     88.8063
23.7867     628.4141     699.3700      70.9560     788.1517     159.7377     100.5499     88.7817
23.7920     628.4626     699.4186      70.9560     788.2444     159.7818     100.5646     88.8258
23.7961     628.4302     699.4024      70.9722     788.2067     159.7765     100.5736     88.8043
23.8006     628.4464     699.4186      70.9722     788.2678     159.8214     100.5886     88.8492
23.7984     628.4464     699.3862      70.9398     788.2380     159.7915     100.5570     88.8518
23.8081     628.5112     699.3700      70.8588     788.1938     159.6826     100.4667     88.8238
23.8158     628.5112     699.4510      70.9398     788.2323     159.7211     100.5336     88.7813
23.8211     628.5436     699.4510      70.9074     788.2094     159.6658     100.4936     88.7584
23.8283     628.4950     699.4510      70.9560     788.2680     159.7730     100.5616     88.8170
23.8346     628.4302     699.4024      70.9722     788.2120     159.7818     100.5754     88.8096
23.8411     628.4626     699.4024      70.9398     788.1710     159.7084     100.5293     88.7686
23.8478     628.5112     699.3700      70.8588     788.2143     159.7031     100.4736     88.8443
23.8522     628.4464     699.4186      70.9722     788.2578     159.8114     100.5852     88.8392
23.8605     628.4788     699.4348      70.9560     788.2142     159.7354     100.5491     88.7794
23.8651     628.4464     699.4024      70.9560     788.1597     159.7133     100.5417     88.7573
23.8722     628.4626     699.4024      70.9398     788.1514     159.6888     100.5228     88.7490
23.8751     628.4788     699.4186      70.9398     788.1642     159.6854     100.5217     88.7456
23.8825     628.5112     699.4024      70.8912     788.1060     159.5948     100.4591     88.7036
23.8855     628.4788     699.4186      70.9398     788.1354     159.6566     100.5121     88.7168
23.8924     628.4302     699.4186      70.9884     788.1775     159.7472     100.5746     88.7589
23.8945     628.4626     699.4186      70.9560     788.1918     159.7292     100.5470     88.7732
23.8992     628.4626     699.4510      70.9884     788.1685     159.7059     100.5609     88.7176
23.9027     628.4950     699.4510      70.9560     788.1811     159.6861     100.5327     88.7301
23.9084     628.4626     699.4510      70.9884     788.1745     159.7119     100.5629     88.7235
23.9154     628.5598     699.4348      70.8750     788.1669     159.6072     100.4524     88.7321
23.9230     628.5436     699.4834      70.9398     788.2233     159.6797     100.5198     88.7399
23.9283     628.4950     699.4186      70.9236     788.2359     159.7409     100.5293     88.8173
23.9385     628.4788     699.4348      70.9560     788.1399     159.6611     100.5244     88.7051
23.9415     628.5436     699.4186      70.8750     788.2038     159.6602     100.4701     88.7852
23.9476     628.5598     699.4834      70.9236     788.2447     159.6850     100.5107     88.7614
23.9492     628.5598     699.4186      70.8588     788.1614     159.6016     100.4398     88.7428
23.9526     628.4950     699.4996      71.0046     788.2718     159.7768     100.5953     88.7722
23.9636     628.5598     699.4672      70.9074     788.1597     159.6000     100.4716     88.6925
23.9613     628.5598     699.4510      70.8912     788.2131     159.6533     100.4786     88.7621
23.9699     628.5436     699.4672      70.9236     788.2024     159.6589     100.5020     88.7353
23.9746     628.5921     699.5158      70.9236     788.2790     159.6869     100.5114     88.7633
23.9839     628.5921     699.4996      70.9074     788.2519     159.6598     100.4915     88.7523
23.9817     628.5759     699.4510      70.8750     788.1725     159.5965     100.4489     88.7215
23.9930     628.6083     699.4834      70.8750     788.2251     159.6168     100.4556     88.7417
23.9976     628.5598     699.4834      70.9236     788.3032     159.7434     100.5302     88.8198
23.9991     628.6407     699.4996      70.8589     788.2509     159.6102     100.4426     88.7513
24.0083     628.5921     699.5320      70.9398     788.2725     159.6804     100.5200     88.7406
24.0145     628.6083     699.5320      70.9236     788.2653     159.6570     100.5014     88.7333
24.0221     628.5921     699.4510      70.8588     788.1587     159.5666     100.4281     88.7077
24.0286     628.5921     699.4996      70.9074     788.1997     159.6076     100.4741     88.7001
24.0347     628.6245     699.4348      70.8103     788.1111     159.4866     100.3690     88.6763
24.0392     628.6731     699.4672      70.7941     788.2217     159.5486     100.3789     88.7545
24.0444     628.5921     699.4510      70.8588     788.1494     159.5573     100.4250     88.6984
24.0451     628.6731     699.4996      70.8265     788.1971     159.5240     100.3923     88.6976
24.0545     628.5274     699.5158      70.9884     788.2357     159.7083     100.5617     88.7199
24.0515     628.6407     699.5644      70.9236     788.2878     159.6470     100.4981     88.7234
24.0662     628.5598     699.4996      70.9398     788.1892     159.6294     100.5030     88.6896
24.0687     628.6245     699.4834      70.8589     788.1867     159.5622     100.4266     88.7033
24.0725     628.6407     699.4348      70.7941     788.1337     159.4930     100.3604     88.6990
24.0794     628.6569     699.5482      70.8913     788.3056     159.6487     100.4771     88.7575
24.0867     628.5921     699.4672      70.8750     788.1496     159.5574     100.4358     88.6824
24.0915     628.5921     699.4510      70.8588     788.1444     159.5522     100.4233     88.6934
24.0995     628.6731     699.5158      70.8427     788.2665     159.5934     100.4263     88.7507
24.1116     628.5921     699.4834      70.8912     788.1700     159.5778     100.4534     88.6866
24.1181     628.6245     699.4996      70.8751     788.1618     159.5373     100.4291     88.6623
24.1233     628.6407     699.4996      70.8589     788.1392     159.4985     100.4054     88.6396
24.1307     628.6245     699.4996      70.8751     788.1971     159.5726     100.4409     88.6975
24.1228     628.6083     699.4834      70.8750     788.1402     159.5319     100.4273     88.6569
24.1366     628.6407     699.4510      70.8103     788.1416     159.5009     100.3738     88.6907
24.1451     628.6407     699.5320      70.8913     788.1960     159.5553     100.4459     88.6640
24.1518     628.6245     699.4186      70.7941     788.0582     159.4337     100.3406     88.6396
24.1574     628.6731     699.4672      70.7941     788.1835     159.5104     100.3662     88.7163
24.1638     628.6731     699.4996      70.8265     788.1751     159.5020     100.3850     88.6755
24.1700     628.5921     699.4996      70.9074     788.1678     159.5757     100.4635     88.6682
24.1752     628.6407     699.5320      70.8913     788.2441     159.6034     100.4620     88.7121
24.1798     628.6407     699.4996      70.8589     788.1564     159.5157     100.4111     88.6568
24.1848     628.6569     699.4996      70.8427     788.1339     159.4770     100.3875     88.6344
24.1889     628.6731     699.5320      70.8589     788.1282     159.4551     100.3909     88.5962
24.1931     628.6245     699.5158      70.8912     788.0905     159.4660     100.4162     88.5747
24.1960     628.7217     699.4996      70.7779     788.0709     159.3492     100.3017     88.5713
24.2001     628.6731     699.4996      70.8265     788.0993     159.4263     100.3597     88.5998
24.2043     628.7217     699.4996      70.7779     788.0945     159.3728     100.3096     88.5949
24.2088     628.6245     699.5158      70.8912     788.0887     159.4642     100.4156     88.5729
24.2128     628.7055     699.5644      70.8589     788.1493     159.4439     100.3872     88.5850
24.2167     628.6569     699.4996      70.8427     788.1132     159.4563     100.3806     88.6137
24.2223     628.6731     699.5320      70.8589     788.1058     159.4327     100.3835     88.5738
24.2271     628.7378     699.5644      70.8265     788.1992     159.4613     100.3714     88.6348
24.2321     628.6569     699.5320      70.8751     788.1443     159.4874     100.4125     88.6123
24.2368     628.7055     699.5320      70.8265     788.1554     159.4499     100.3676     88.6234
24.2414     628.7378     699.5482      70.8103     788.1662     159.4284     100.3497     88.6181
24.2455     628.7217     699.5482      70.8265     788.1614     159.4397     100.3642     88.6132
24.2511     628.7378     699.4996      70.7617     788.1395     159.4016     100.3084     88.6399
24.2561     628.6893     699.4672      70.7779     788.0181     159.3288     100.2949     88.5509
24.2613     628.6731     699.5158      70.8427     788.1272     159.4541     100.3798     88.6114
24.2659     628.7540     699.5482      70.7941     788.1875     159.4334     100.3406     88.6393
24.2704     628.7540     699.5158      70.7617     788.1331     159.3791     100.3008     88.6173
24.2744     628.6893     699.5644      70.8751     788.1937     159.5044     100.4182     88.6294
24.2791     628.7055     699.5482      70.8427     788.1387     159.4332     100.3729     88.5905
24.2850     628.7378     699.4996      70.7617     788.1664     159.4286     100.3173     88.6669
24.2914     628.7378     699.5482      70.8103     788.1909     159.4530     100.3579     88.6427
24.2982     628.7702     699.4996      70.7293     788.1343     159.3640     100.2742     88.6347
24.3047     628.7055     699.5644      70.8589     788.1915     159.4860     100.4013     88.6272
24.3103     628.7378     699.5482      70.8103     788.1854     159.4475     100.3560     88.6372
24.3165     628.6731     699.4672      70.7941     788.0639     159.3908     100.3263     88.5967
24.3227     628.7864     699.5482      70.7617     788.1209     159.3345     100.2860     88.5728
24.3293     628.7540     699.5320      70.7779     788.1468     159.3928     100.3162     88.6149
24.3343     628.7217     699.5482      70.8265     788.2237     159.5020     100.3850     88.6755
24.3395     628.7055     699.5805      70.8751     788.1503     159.4448     100.3983     88.5697
24.3447     628.7702     699.5482      70.7779     788.1284     159.3582     100.3047     88.5803
24.3507     628.7378     699.5967      70.8589     788.2032     159.4654     100.3944     88.6065
24.3555     628.7378     699.5158      70.7779     788.1499     159.4120     100.3226     88.6341
24.3605     628.8188     699.5644      70.7456     788.1594     159.3406     100.2772     88.5950
24.3652     628.7217     699.5320      70.8103     788.1214     159.3998     100.3401     88.5894
24.3717     628.7378     699.5805      70.8427     788.1791     159.4412     100.3755     88.5985
24.3777     628.7702     699.5805      70.8103     788.1222     159.3520     100.3242     88.5417
24.3833     628.7702     699.6129      70.8427     788.1480     159.3778     100.3544     88.5351
24.3899     628.7217     699.5482      70.8265     788.1087     159.3870     100.3467     88.5605
24.3964     628.7702     699.6129      70.8427     788.1825     159.4123     100.3659     88.5696
24.4020     628.7378     699.5644      70.8265     788.1108     159.3729     100.3420     88.5464
24.4061     628.8026     699.5805      70.7779     788.0889     159.2863     100.2807     88.5084
24.4123     628.8350     699.5644      70.7294     788.1152     159.2803     100.2463     88.5509
24.4171     628.8350     699.6129      70.7780     788.0753     159.2403     100.2654     88.4623
24.4233     628.8026     699.5967      70.7941     788.1182     159.3156     100.3013     88.5214
24.4287     628.7864     699.6129      70.8265     788.1612     159.3748     100.3426     88.5483
24.4339     628.7702     699.5320      70.7617     788.0410     159.2708     100.2647     88.5090
24.4395     628.8674     699.6129      70.7456     788.0988     159.2314     100.2409     88.4859
24.4439     628.8512     699.5482      70.6970     788.0123     159.1612     100.1850     88.4642
24.4493     628.8997     699.5644      70.6646     788.0056     159.1059     100.1450     88.4413
24.4542     628.7864     699.5967      70.8103     788.0488     159.2624     100.2943     88.4520
24.4592     628.8026     699.5158      70.7132     787.9786     159.1760     100.2008     88.4628
24.4632     628.8350     699.5967      70.7618     788.1047     159.2697     100.2644     88.5079
24.4683     628.8997     699.5644      70.6646     788.0828     159.1831     100.1708     88.5184
24.4725     628.7702     699.6615      70.8913     788.1088     159.3385     100.3737     88.4472
24.4764     628.8026     699.5644      70.7617     788.0899     159.2873     100.2703     88.5255
24.4822     628.8350     699.5805      70.7456     788.0661     159.2311     100.2408     88.4856
24.4868     628.7864     699.5805      70.7941     788.0442     159.2578     100.2820     88.4636
24.4912     628.8188     699.5320      70.7132     788.0071     159.1883     100.2049     88.4751
24.4961     628.8997     699.6453      70.7456     788.1478     159.2480     100.2464     88.5024
24.5001     628.8674     699.5644      70.6970     788.0788     159.2114     100.2018     88.5144
24.5065     628.8188     699.5967      70.7779     788.0870     159.2682     100.2747     88.4903
24.5146     628.7702     699.6291      70.8589     788.1265     159.3563     100.3580     88.4974
24.5212     628.8188     699.5967      70.7779     788.0863     159.2675     100.2745     88.4896
24.5264     628.8026     699.6453      70.8427     788.1454     159.3428     100.3428     88.5001
24.5314     628.8026     699.6453      70.8427     788.1727     159.3701     100.3519     88.5274
24.5353     628.8512     699.5805      70.7294     788.0868     159.2356     100.2314     88.5062
24.5399     628.8512     699.5644      70.7132     788.0652     159.2140     100.2135     88.5009
24.5441     628.8026     699.5967      70.7941     788.0927     159.2901     100.2928     88.4960
24.5505     628.8188     699.6291      70.8103     788.0844     159.2656     100.2954     88.4553
24.5565     628.8674     699.5644      70.6970     788.0623     159.1949     100.1963     88.4980
24.5640     628.8350     699.6291      70.7941     788.1515     159.3165     100.3016     88.5223
24.5708     628.9159     699.6453      70.7294     788.0437     159.1277     100.1955     88.3984
24.5772     628.8674     699.6291      70.7618     788.0696     159.2023     100.2419     88.4405
24.5833     628.8512     699.5967      70.7456     788.0799     159.2287     100.2399     88.4831
24.5884     628.8512     699.5967      70.7456     788.0572     159.2060     100.2324     88.4605
24.5932     628.9159     699.6291      70.7132     788.1337     159.2178     100.2147     88.5046
24.5984     628.9321     699.5320      70.5998     788.0635     159.1314     100.1104     88.5316
24.6036     628.8512     699.6453      70.7942     788.1708     159.3196     100.3027     88.5255
24.6090     628.8674     699.6291      70.7618     788.0655     159.1982     100.2406     88.4364
24.6160     628.8836     699.5967      70.7132     788.0083     159.1248     100.1837     88.4116
24.6206     628.8188     699.6291      70.8103     788.1843     159.3655     100.3287     88.5552
24.6268     628.9159     699.5320      70.6160     787.9805     159.0646     100.0989     88.4486
24.6318     628.8674     699.6129      70.7456     788.0557     159.1883     100.2265     88.4427
24.6378     628.9159     699.6291      70.7132     788.0979     159.1820     100.2028     88.4688
24.6438     628.8836     699.6453      70.7618     788.0739     159.1904     100.2380     88.4286
24.6503     628.8512     699.5967      70.7456     788.0509     159.1997     100.2303     88.4541
24.6552     628.8674     699.5967      70.7294     788.0120     159.1446     100.2011     88.4152
