eps1         u           sigma3       sigma3'     sigma1       sigma1'      p           q
19.3102     555.7357     599.5940     43.8583     667.0248     111.2891     66.3352     67.4308
19.3359     555.7195     599.5616     43.8421     667.0450     111.3254     66.3365     67.4833
19.3593     555.6224     599.6264     44.0040     667.0038     111.3814     66.4632     67.3774
19.3863     555.5415     599.5616     44.0202     666.8795     111.3380     66.4595     67.3178
19.4154     555.6548     599.6102     43.9554     666.8545     111.1997     66.3702     67.2443
19.4408     555.6062     599.5940     43.9878     666.7433     111.1370     66.3709     67.1492
19.4671     555.5415     599.5616     44.0202     666.6643     111.1228     66.3877     67.1026
19.4961     555.5577     599.5778     44.0202     666.6563     111.0987     66.3797     67.0785
19.5209     555.5091     599.5778     44.0688     666.6233     111.1142     66.4173     67.0455
19.5511     555.4605     599.6102     44.1497     666.5568     111.0963     66.4652     66.9465
19.5839     555.4605     599.6264     44.1659     666.5457     111.0852     66.4723     66.9192
19.6144     555.4605     599.6102     44.1497     666.5041     111.0436     66.4477     66.8939
19.6404     555.4929     599.6264     44.1335     666.4250     110.9321     66.3997     66.7985
19.6695     555.4767     599.6102     44.1335     666.3723     110.8956     66.3876     66.7621
19.6937     555.4767     599.5940     44.1173     666.2746     110.7979     66.3442     66.6806
19.7226     555.4281     599.6264     44.1983     666.2830     110.8549     66.4172     66.6566
19.7513     555.3310     599.6264     44.2954     666.2101     110.8791     66.4900     66.5837
19.7830     555.4119     599.6588     44.2469     666.2407     110.8288     66.4408     66.5819
19.8112     555.4605     599.5778     44.1173     666.0750     110.6145     66.2830     66.4972
19.8366     555.3472     599.5940     44.2469     666.0457     110.6985     66.3974     66.4516
19.8653     555.3796     599.5293     44.1497     665.9203     110.5407     66.2800     66.3911
19.8960     555.3958     599.5940     44.1983     665.9352     110.5394     66.3120     66.3412
19.9247     555.3472     599.5940     44.2469     665.8869     110.5398     66.3445     66.2929
19.9503     555.3148     599.6588     44.3440     665.8081     110.4933     66.3938     66.1493
19.9756     555.2662     599.5778     44.3116     665.7184     110.4522     66.3585     66.1406
20.0039     555.2339     599.5778     44.3440     665.6951     110.4612     66.3831     66.1172
20.0296     555.2662     599.5940     44.3278     665.6289     110.3626     66.3394     66.0349
20.0628     555.2662     599.6102     44.3440     665.6788     110.4126     66.3669     66.0686
20.0879     555.3472     599.5778     44.2307     665.5279     110.1807     66.2140     65.9501
20.1192     555.2500     599.5778     44.3278     665.5143     110.2643     66.3066     65.9365
20.1522     555.2015     599.5778     44.3764     665.4260     110.2246     66.3258     65.8482
20.1794     555.2177     599.6102     44.3926     665.3993     110.1817     66.3223     65.7891
20.2102     555.1691     599.5778     44.4087     665.2562     110.0871     66.3015     65.6784
20.2326     555.1853     599.5616     44.3764     665.2094     110.0241     66.2589     65.6478
20.2530     555.1691     599.5616     44.3925     665.1195     109.9504     66.2452     65.5578
20.2798     555.1691     599.5454     44.3764     665.0325     109.8634     66.2054     65.4871
20.3119     555.0881     599.5616     44.4735     664.9370     109.8488     66.2653     65.3753
20.3417     555.1205     599.5454     44.4249     664.8963     109.7758     66.2085     65.3509
20.3691     555.1691     599.5778     44.4087     664.7846     109.6155     66.1443     65.2067
20.3973     555.2339     599.5778     44.3440     664.8223     109.5884     66.0921     65.2444
20.4261     555.1529     599.5778     44.4249     664.6892     109.5363     66.1287     65.1114
20.4530     555.1043     599.5293     44.4249     664.6064     109.5021     66.1173     65.0772
20.4785     555.0558     599.5131     44.4573     664.4842     109.4285     66.1144     64.9712
20.5069     555.1529     599.5616     44.4087     664.4975     109.3446     66.0540     64.9359
20.5263     555.0396     599.5454     44.5059     664.4047     109.3651     66.1256     64.8592
20.5577     555.0558     599.5616     44.5059     664.4074     109.3517     66.1211     64.8458
20.5865     555.0881     599.5293     44.4411     664.3029     109.2148     66.0323     64.7737
20.6171     555.0881     599.5778     44.4897     664.2538     109.1656     66.0483     64.6759
20.6503     555.1205     599.5778     44.4573     664.2268     109.1062     66.0070     64.6489
20.6762     555.1043     599.5454     44.4411     664.1854     109.0810     65.9878     64.6399
20.7033     555.0396     599.5454     44.5059     664.1027     109.0631     66.0249     64.5572
20.7355     555.0396     599.5616     44.5221     664.0563     109.0167     66.0203     64.4947
20.7647     555.1043     599.5616     44.4573     663.9356     108.8313     65.9153     64.3740
20.7921     555.1043     599.5454     44.4411     663.9335     108.8291     65.9038     64.3880
20.8148     555.0720     599.4969     44.4249     663.7938     108.7219     65.8572     64.2970
20.8414     555.0558     599.5293     44.4735     663.8288     108.7731     65.9067     64.2996
20.8686     555.0396     599.5940     44.5545     663.8352     108.7956     65.9682     64.2411
20.9020     555.0720     599.5131     44.4411     663.7150     108.6431     65.8417     64.2020
20.9259     555.0396     599.5293     44.4897     663.7118     108.6722     65.8839     64.1825
20.9548     554.9910     599.5293     44.5382     663.6159     108.6249     65.9005     64.0866
20.9851     555.0234     599.5131     44.4897     663.5751     108.5517     65.8437     64.0620
21.0110     555.0396     599.5616     44.5221     663.5785     108.5389     65.8610     64.0169
21.0412     555.0072     599.4807     44.4735     663.4248     108.4176     65.7882     63.9441
21.0732     555.0720     599.5454     44.4735     663.4878     108.4158     65.7876     63.9424
21.0968     555.1367     599.5778     44.4411     663.4890     108.3523     65.7448     63.9111
21.1261     555.0720     599.5778     44.5059     663.4170     108.3451     65.7856     63.8392
21.1513     555.0881     599.5778     44.4897     663.4087     108.3205     65.7666     63.8308
21.1755     555.0558     599.5778     44.5221     663.3650     108.3092     65.7845     63.7871
21.2012     555.1205     599.5778     44.4573     663.3201     108.1996     65.7047     63.7423
21.2259     555.0396     599.5616     44.5221     663.1755     108.1359     65.7267     63.6139
21.2545     555.1043     599.5778     44.4735     663.1446     108.0403     65.6624     63.5668
21.2814     555.0881     599.5293     44.4411     663.0622     107.9741     65.6188     63.5330
21.3124     555.1367     599.5778     44.4411     663.0497     107.9130     65.5984     63.4718
21.3420     555.1205     599.5454     44.4249     663.0055     107.8849     65.5783     63.4600
21.3706     555.1691     599.5454     44.3764     662.9464     107.7773     65.5100     63.4009
21.3977     555.1853     599.5293     44.3440     662.9684     107.7831     65.4903     63.4391
21.4219     555.1529     599.5616     44.4087     662.9212     107.7683     65.5286     63.3595
21.4527     555.1691     599.5454     44.3764     662.8561     107.6870     65.4799     63.3106
21.4821     555.1205     599.5616     44.4411     662.8486     107.7281     65.5368     63.2870
21.5120     555.1367     599.5616     44.4249     662.7645     107.6278     65.4926     63.2029
21.5381     555.1529     599.5454     44.3925     662.7393     107.5864     65.4572     63.1939
21.5636     555.1529     599.5454     44.3925     662.6228     107.4699     65.4183     63.0774
21.5919     555.1853     599.5293     44.3440     662.6198     107.4345     65.3742     63.0906
21.6200     555.1529     599.5940     44.4411     662.6260     107.4731     65.4518     63.0320
21.6477     555.1367     599.6102     44.4735     662.6439     107.5072     65.4847     63.0337
21.6749     555.1367     599.5293     44.3925     662.5410     107.4043     65.3965     63.0118
21.7053     555.1691     599.5293     44.3602     662.4688     107.2997     65.3400     62.9395
21.7346     555.1205     599.5940     44.4735     662.5099     107.3894     65.4455     62.9159
21.7651     555.0881     599.5293     44.4411     662.3848     107.2966     65.3929     62.8555
21.7906     555.1205     599.5131     44.3925     662.3361     107.2156     65.3335     62.8231
21.8200     555.1367     599.4807     44.3439     662.2443     107.1076     65.2652     62.7636
21.8460     555.1043     599.5131     44.4087     662.2439     107.1395     65.3190     62.7308
21.8737     555.1205     599.5131     44.3925     662.2097     107.0892     65.2914     62.6966
21.9014     555.0881     599.5293     44.4411     662.1917     107.1035     65.3286     62.6624
21.9328     555.1205     599.5616     44.4411     662.1631     107.0426     65.3083     62.6015
21.9592     555.0720     599.4645     44.3925     662.0328     106.9608     65.2486     62.5683
21.9819     555.1205     599.5131     44.3925     662.0990     106.9784     65.2545     62.5859
22.0080     555.1205     599.5454     44.4249     662.0508     106.9303     65.2600     62.5054
22.0372     555.1529     599.4969     44.3440     661.9669     106.8140     65.1673     62.4700
22.0678     555.1691     599.5454     44.3764     661.9791     106.8100     65.1876     62.4336
22.0960     555.1043     599.4807     44.3763     661.8440     106.7397     65.1641     62.3634
22.1236     555.1205     599.5293     44.4087     661.8825     106.7619     65.1931     62.3532
22.1505     555.2015     599.4483     44.2468     661.7680     106.5666     65.0201     62.3198
22.1761     555.1367     599.4807     44.3439     661.7324     106.5957     65.0945     62.2517
22.2055     555.1043     599.5131     44.4087     661.7650     106.6607     65.1594     62.2520
22.2279     555.1691     599.4969     44.3278     661.7190     106.5499     65.0685     62.2222
22.2556     555.1043     599.4807     44.3763     661.6569     106.5526     65.1017     62.1762
22.2827     555.1529     599.4969     44.3440     661.6514     106.4985     65.0621     62.1545
22.3088     555.1367     599.4483     44.3116     661.5344     106.3977     65.0069     62.0861
22.3406     555.1691     599.4645     44.2954     661.5371     106.3680     64.9862     62.0726
22.3641     555.1529     599.4645     44.3116     661.4589     106.3060     64.9764     61.9944
22.3917     555.1529     599.5131     44.3601     661.5211     106.3682     65.0295     62.0081
22.4187     555.1529     599.4807     44.3278     661.4552     106.3023     64.9859     61.9746
22.4508     555.1853     599.5131     44.3278     661.4502     106.2649     64.9735     61.9371
22.4808     555.2015     599.5778     44.3764     661.5146     106.3132     65.0220     61.9368
22.5077     555.2015     599.4645     44.2630     661.3679     106.1665     64.8975     61.9035
22.5354     555.2500     599.4645     44.2144     661.3340     106.0839     64.8376     61.8695
22.5617     555.2986     599.4807     44.1821     661.3055     106.0069     64.7903     61.8248
22.5929     555.2177     599.4969     44.2792     661.2613     106.0436     64.8673     61.7644
22.6173     555.2177     599.4969     44.2792     661.2418     106.0241     64.8608     61.7449
22.6402     555.2339     599.4807     44.2468     661.1837     105.9498     64.8145     61.7030
22.6642     555.2339     599.4645     44.2306     661.1483     105.9145     64.7919     61.6839
22.6962     555.2177     599.5293     44.3116     661.1876     105.9700     64.8644     61.6584
22.7170     555.2500     599.4807     44.2306     661.1343     105.8842     64.7818     61.6536
22.7482     555.2339     599.5454     44.3116     661.1624     105.9285     64.8506     61.6169
22.7722     555.3310     599.4807     44.1497     661.1139     105.7829     64.6941     61.6332
22.8019     555.2824     599.4969     44.2144     661.0237     105.7413     64.7234     61.5268
22.8379     555.3148     599.5454     44.2306     661.0908     105.7760     64.7458     61.5453
22.8697     555.3634     599.5616     44.1983     661.0344     105.6711     64.6892     61.4728
22.8917     555.2662     599.5131     44.2468     660.9801     105.7139     64.7358     61.4671
22.9253     555.2986     599.4969     44.1982     660.9136     105.6150     64.6705     61.4168
22.9514     555.3310     599.5778     44.2468     660.9384     105.6075     64.7004     61.3606
22.9820     555.3796     599.5778     44.1983     660.9729     105.5934     64.6633     61.3951
23.0123     555.4119     599.4807     44.0687     660.8516     105.4396     64.5257     61.3709
23.0401     555.4119     599.5940     44.1821     660.9075     105.4956     64.6199     61.3135
23.0675     555.3634     599.5131     44.1497     660.7930     105.4296     64.5763     61.2799
23.0899     555.4119     599.5940     44.1821     660.8913     105.4794     64.6145     61.2973
23.1186     555.3472     599.5454     44.1983     660.7846     105.4375     64.6113     61.2392
23.1400     555.4119     599.5454     44.1335     660.7676     105.3556     64.5409     61.2221
23.1657     555.3634     599.5131     44.1497     660.6912     105.3279     64.5424     61.1782
23.1882     555.3634     599.5131     44.1497     660.6616     105.2982     64.5325     61.1485
23.2153     555.3796     599.5616     44.1821     660.6886     105.3090     64.5577     61.1269
23.2474     555.4443     599.5616     44.1173     660.6631     105.2187     64.4845     61.1014
23.2749     555.4281     599.5131     44.0849     660.6160     105.1879     64.4526     61.1029
23.2997     555.4605     599.4969     44.0363     660.5800     105.1195     64.3974     61.0832
23.3286     555.3958     599.5454     44.1497     660.5939     105.1982     64.4992     61.0485
23.3598     555.4443     599.4969     44.0525     660.5088     105.0645     64.3898     61.0119
23.3867     555.4119     599.5293     44.1173     660.5080     105.0961     64.4436     60.9788
23.4175     555.3958     599.4645     44.0687     660.4187     105.0230     64.3868     60.9543
23.4389     555.4929     599.4645     43.9716     660.3549     104.8620     64.2684     60.8904
23.4625     555.4119     599.4969     44.0849     660.3919     104.9800     64.3833     60.8951
23.4900     555.4929     599.5131     44.0202     660.3511     104.8582     64.2995     60.8380
23.5182     555.5091     599.4807     43.9716     660.3080     104.7989     64.2474     60.8273
23.5452     555.4929     599.4483     43.9554     660.2658     104.7730     64.2279     60.8176
23.5772     555.5091     599.4807     43.9716     660.2844     104.7754     64.2395     60.8038
23.6101     555.4767     599.4807     44.0040     660.2116     104.7349     64.2476     60.7309
23.6387     555.5091     599.4645     43.9554     660.1843     104.6752     64.1953     60.7198
23.6640     555.4767     599.4645     43.9878     660.1525     104.6758     64.2171     60.6881
23.6930     555.4767     599.4645     43.9878     660.1294     104.6527     64.2094     60.6650
23.7204     555.5253     599.4645     43.9392     660.0843     104.5591     64.1458     60.6199
23.7444     555.5091     599.4645     43.9554     660.0653     104.5562     64.1557     60.6008
23.7643     555.5738     599.4645     43.8906     660.0728     104.4989     64.0934     60.6083
23.7970     555.5577     599.4321     43.8744     659.9911     104.4334     64.0608     60.5590
23.8290     555.5253     599.4483     43.9230     659.9818     104.4566     64.1009     60.5336
23.8587     555.5900     599.4645     43.8744     660.0210     104.4310     64.0599     60.5565
23.8873     555.6224     599.4645     43.8421     659.9866     104.3642     64.0161     60.5221
23.9181     555.6062     599.4807     43.8744     659.9783     104.3721     64.0403     60.4977
23.9450     555.6062     599.4807     43.8744     659.9453     104.3391     64.0293     60.4646
23.9786     555.6386     599.4645     43.8259     659.9024     104.2638     63.9719     60.4380
24.0059     555.5738     599.5131     43.9392     659.9409     104.3670     64.0818     60.4278
24.0286     555.6062     599.3997     43.7935     659.8095     104.2032     63.9301     60.4098
24.0513     555.7357     599.4807     43.7449     659.8608     104.1250     63.8716     60.3801
24.0778     555.6386     599.5131     43.8745     659.9301     104.2915     64.0135     60.4171
24.1022     555.6386     599.4807     43.8421     659.8551     104.2165     63.9669     60.3744
24.1319     555.7034     599.5131     43.8097     659.8291     104.1257     63.9150     60.3160
24.1604     555.6548     599.4807     43.8259     659.8321     104.1773     63.9430     60.3514
24.1888     555.6710     599.5293     43.8583     659.7885     104.1175     63.9447     60.2592
24.2215     555.6872     599.4969     43.8097     659.7185     104.0314     63.8836     60.2217
24.2497     555.6872     599.4969     43.8097     659.6845     103.9974     63.8723     60.1877
24.2730     555.6710     599.4645     43.7935     659.6452     103.9742     63.8537     60.1807
24.3004     555.7357     599.4645     43.7287     659.6350     103.8993     63.7856     60.1705
24.3286     555.7034     599.4807     43.7773     659.6635     103.9601     63.8383     60.1828
24.3562     555.7681     599.4159     43.6478     659.5537     103.7855     63.6937     60.1378
24.3835     555.7519     599.4645     43.7125     659.5805     103.8286     63.7512     60.1160
24.4132     555.7681     599.4645     43.6964     659.6031     103.8350     63.7426     60.1386
24.4433     555.8005     599.4645     43.6640     659.6253     103.8248     63.7176     60.1609
24.4694     555.8329     599.4969     43.6640     659.5561     103.7232     63.6837     60.0593
24.4915     555.7843     599.5454     43.7611     659.5756     103.7913     63.7712     60.0302
24.5172     555.8167     599.4807     43.6640     659.5366     103.7199     63.6826     60.0559
24.5471     555.8005     599.4645     43.6640     659.4620     103.6615     63.6631     59.9975
24.5783     555.7843     599.4969     43.7126     659.5503     103.7660     63.7304     60.0534
24.6063     555.9300     599.5293     43.5992     659.5143     103.5843     63.5943     59.9850
24.6317     555.8329     599.4807     43.6478     659.4800     103.6471     63.6476     59.9994
24.6597     555.9138     599.4483     43.5345     659.4023     103.4885     63.5191     59.9540
24.6854     555.8814     599.5131     43.6316     659.4812     103.5998     63.6210     59.9681
24.7140     555.9462     599.4969     43.5507     659.4882     103.5420     63.5478     59.9914
24.7429     555.9462     599.5293     43.5830     659.4861     103.5399     63.5687     59.9569
24.7690     555.9462     599.4645     43.5183     659.4351     103.4889     63.5085     59.9706
24.8027     555.9462     599.5131     43.5669     659.4223     103.4761     63.5366     59.9092
24.8296     555.9462     599.5293     43.5830     659.4515     103.5053     63.5571     59.9222
24.8604     555.9624     599.4807     43.5183     659.4129     103.4505     63.4957     59.9322
24.8850     556.0433     599.5454     43.5021     659.4810     103.4376     63.4806     59.9355
24.9115     555.9786     599.5131     43.5345     659.4274     103.4488     63.5059     59.9144
24.9387     556.0272     599.5454     43.5183     659.4726     103.4454     63.4940     59.9271
24.9609     556.0272     599.4645     43.4373     659.3623     103.3352     63.4033     59.8979
24.9879     555.9948     599.4645     43.4697     659.3179     103.3231     63.4208     59.8534
25.0195     556.0272     599.4159     43.3887     659.2785     103.2513     63.3429     59.8626
25.0479     555.9948     599.4483     43.4535     659.2996     103.3049     63.4040     59.8514
25.0691     555.9624     599.4321     43.4697     659.2665     103.3041     63.4145     59.8344
25.0942     556.0757     599.4159     43.3402     659.3105     103.2348     63.3050     59.8946
25.1239     556.0757     599.4645     43.3888     659.2781     103.2024     63.3266     59.8136
25.1521     556.1729     599.4483     43.2754     659.3080     103.1352     63.2287     59.8597
25.1826     556.0595     599.4159     43.3564     659.2741     103.2145     63.3091     59.8582
25.2106     556.0595     599.4645     43.4049     659.3231     103.2636     63.3578     59.8587
25.2405     556.1243     599.5131     43.3888     659.3935     103.2692     63.3489     59.8804
25.2690     556.1243     599.4321     43.3078     659.2555     103.1312     63.2489     59.8234
25.2989     556.0272     599.4321     43.4049     659.2201     103.1930     63.3343     59.7880
25.3247     556.1243     599.4645     43.3402     659.2546     103.1303     63.2702     59.7901
25.3477     556.1405     599.4807     43.3402     659.2867     103.1462     63.2755     59.8060
25.3703     556.1890     599.3673     43.1783     659.1780     102.9889     63.1151     59.8107
25.3967     556.1567     599.4645     43.3078     659.2883     103.1316     63.2491     59.8238
25.4253     556.1890     599.4807     43.2916     659.3385     103.1495     63.2442     59.8579
25.4529     556.1243     599.4159     43.2916     659.2402     103.1159     63.2330     59.8243
25.4815     556.1729     599.4969     43.3240     659.3210     103.1481     63.2654     59.8241
25.5057     556.1890     599.4159     43.2268     659.2206     103.0315     63.1617     59.8047
25.5335     556.2052     599.4483     43.2430     659.2079     103.0027     63.1629     59.7596
25.5583     556.2376     599.4483     43.2107     659.2449     103.0073     63.1429     59.7966
25.5857     556.1729     599.4645     43.2916     659.2391     103.0662     63.2165     59.7746
25.6109     556.2700     599.4159     43.1459     659.2385     102.9685     63.0868     59.8226
25.6374     556.3024     599.4645     43.1621     659.2885     102.9861     63.1034     59.8240
25.6629     556.3024     599.4645     43.1621     659.3021     102.9997     63.1080     59.8376
25.6888     556.2700     599.4807     43.2107     659.3429     103.0729     63.1647     59.8622
25.7172     556.3186     599.4321     43.1135     659.2601     102.9415     63.0562     59.8280
25.7482     556.2862     599.5131     43.2269     659.3274     103.0413     63.1650     59.8144
25.7742     556.2700     599.4483     43.1783     659.2303     102.9603     63.1056     59.7820
25.8042     556.2862     599.4483     43.1621     659.2516     102.9654     63.0965     59.8033
25.8300     556.3833     599.4321     43.0488     659.2712     102.8879     62.9951     59.8391
25.8561     556.3024     599.4483     43.1459     659.2550     102.9527     63.0815     59.8068
25.8795     556.3995     599.4807     43.0812     659.3139     102.9144     63.0256     59.8333
25.9039     556.3995     599.4807     43.0812     659.3395     102.9400     63.0341     59.8589
25.9327     556.3671     599.4483     43.0811     659.2952     102.9280     63.0301     59.8469
25.9669     556.4157     599.4159     43.0002     659.2578     102.8421     62.9475     59.8419
25.9951     556.4319     599.4645     43.0326     659.2949     102.8630     62.9761     59.8304
26.0256     556.4643     599.4483     42.9840     659.2880     102.8237     62.9306     59.8397
26.0494     556.4481     599.4969     43.0488     659.3286     102.8805     62.9927     59.8318
26.0803     556.4481     599.4807     43.0326     659.2874     102.8393     62.9682     59.8067
26.1041     556.4805     599.5131     43.0326     659.3344     102.8540     62.9731     59.8214
26.1260     556.5452     599.4807     42.9354     659.3295     102.7843     62.8851     59.8489
26.1578     556.5290     599.4807     42.9516     659.3376     102.8086     62.9040     59.8570
26.1871     556.5614     599.5454     42.9840     659.4012     102.8398     62.9360     59.8558
26.2117     556.5290     599.4483     42.9192     659.3292     102.8002     62.8796     59.8810
26.2390     556.5938     599.4807     42.8869     659.3620     102.7682     62.8473     59.8813
26.2649     556.5452     599.4483     42.9031     659.3424     102.7972     62.8678     59.8941
26.2952     556.5938     599.4807     42.8869     659.3727     102.7789     62.8509     59.8920
26.3232     556.5614     599.4807     42.9193     659.3950     102.8336     62.8907     59.9143
26.3485     556.5776     599.4645     42.8869     659.3583     102.7807     62.8515     59.8938
26.3733     556.6424     599.4483     42.8059     659.3444     102.7020     62.7713     59.8961
26.3985     556.6585     599.4807     42.8221     659.3900     102.7315     62.7919     59.9093
26.4257     556.6909     599.5131     42.8221     659.4340     102.7431     62.7958     59.9210
26.4505     556.6747     599.4969     42.8221     659.4539     102.7791     62.8078     59.9570
26.4760     556.7071     599.5454     42.8383     659.5042     102.7971     62.8246     59.9587
26.5052     556.6585     599.4483     42.7897     659.4056     102.7470     62.7755     59.9573
26.5358     556.6747     599.4807     42.8059     659.4580     102.7833     62.7984     59.9773
26.5629     556.6747     599.4969     42.8221     659.4632     102.7885     62.8109     59.9664
26.5886     556.7719     599.5778     42.8060     659.5569     102.7851     62.7990     59.9791
26.6153     556.7233     599.4969     42.7736     659.4429     102.7196     62.7556     59.9460
26.6421     556.7233     599.4159     42.6926     659.3625     102.6392     62.6748     59.9466
26.6713     556.7395     599.4321     42.6926     659.3996     102.6601     62.6818     59.9676
26.7008     556.7071     599.5454     42.8383     659.5561     102.8490     62.8419     60.0107
26.7273     556.7233     599.4969     42.7736     659.5642     102.8409     62.7960     60.0674
26.7517     556.7719     599.4807     42.7088     659.5057     102.7338     62.7171     60.0250
26.7812     556.7719     599.4321     42.6602     659.4553     102.6834     62.6679     60.0232
26.8141     556.8043     599.4807     42.6764     659.4993     102.6950     62.6826     60.0186
26.8413     556.7719     599.5131     42.7412     659.5206     102.7487     62.7437     60.0076
26.8678     556.7395     599.4807     42.7412     659.5112     102.7717     62.7513     60.0305
26.8926     556.8043     599.4645     42.6602     659.4858     102.6815     62.6673     60.0213
26.9153     556.7719     599.4483     42.6764     659.4510     102.6791     62.6773     60.0027
26.9376     556.8366     599.4807     42.6440     659.5656     102.7290     62.6723     60.0849
26.9622     556.8366     599.3997     42.5631     659.4532     102.6166     62.5809     60.0535
26.9927     556.8852     599.4483     42.5631     659.5213     102.6361     62.5874     60.0731
27.0220     556.9176     599.4645     42.5469     659.5804     102.6628     62.5855     60.1159
27.0589     556.9014     599.4159     42.5145     659.5014     102.6000     62.5430     60.0855
27.0941     556.8852     599.4645     42.5793     659.5879     102.7027     62.6204     60.1234
27.1208     556.8852     599.4159     42.5307     659.5061     102.6209     62.5607     60.0902
27.1503     556.8690     599.4645     42.5955     659.5861     102.7170     62.6360     60.1216
27.1762     556.8852     599.4807     42.5955     659.5586     102.6734     62.6214     60.0780
27.1998     556.9176     599.4969     42.5793     659.5999     102.6823     62.6136     60.1030
27.2214     556.8852     599.4483     42.5631     659.5780     102.6928     62.6063     60.1297
27.2477     556.9662     599.4645     42.4983     659.5947     102.6285     62.5417     60.1302
27.2772     556.9662     599.4483     42.4821     659.5763     102.6102     62.5248     60.1281
27.3060     556.9662     599.5293     42.5631     659.6446     102.6784     62.6015     60.1153
27.3332     556.9500     599.4807     42.5307     659.6735     102.7236     62.5950     60.1929
27.3597     556.9662     599.4483     42.4821     659.6081     102.6419     62.5354     60.1598
27.3866     556.9823     599.4807     42.4983     659.7070     102.7246     62.5738     60.2263
27.4138     557.0147     599.4807     42.4659     659.6622     102.6475     62.5265     60.1816
27.4431     556.9500     599.4807     42.5307     659.6712     102.7213     62.5942     60.1906
27.4692     557.0147     599.4645     42.4497     659.6667     102.6520     62.5171     60.2022
27.4982     557.0471     599.4483     42.4012     659.6485     102.6014     62.4679     60.2003
27.5279     557.0309     599.4159     42.3850     659.6247     102.5938     62.4546     60.2088
27.5587     557.0471     599.4321     42.3850     659.6597     102.6126     62.4608     60.2276
27.5875     556.9985     599.4159     42.4174     659.6527     102.6542     62.4963     60.2368
27.6160     557.1119     599.4969     42.3850     659.7432     102.6314     62.4671     60.2464
27.6408     557.0309     599.5131     42.4821     659.7388     102.7078     62.5574     60.2257
27.6671     557.0795     599.4645     42.3850     659.6793     102.5999     62.4566     60.2149
27.6944     557.0957     599.4807     42.3850     659.7280     102.6323     62.4674     60.2474
27.7195     557.1119     599.5293     42.4174     659.7447     102.6328     62.4892     60.2154
27.7460     557.1442     599.4807     42.3364     659.7513     102.6071     62.4267     60.2707
27.7782     557.1604     599.5293     42.3688     659.7730     102.6126     62.4501     60.2438
27.8024     557.1442     599.5131     42.3688     659.7919     102.6476     62.4618     60.2788
27.8251     557.1604     599.4807     42.3202     659.8178     102.6573     62.4326     60.3371
27.8523     557.1119     599.4159     42.3040     659.7082     102.5964     62.4015     60.2923
27.8818     557.1442     599.4645     42.3202     659.7652     102.6210     62.4205     60.3008
27.9093     557.2576     599.6102     42.3527     659.9320     102.6745     62.4599     60.3218
27.9395     557.2414     599.5778     42.3365     659.8965     102.6551     62.4427     60.3186
27.9658     557.2738     599.6588     42.3851     659.9885     102.7147     62.4949     60.3296
27.9952     557.3223     599.5131     42.1907     659.8730     102.5507     62.3107     60.3600
28.0241     557.2899     599.5616     42.2717     659.9525     102.6625     62.4020     60.3908
28.0521     557.2576     599.5293     42.2717     659.9296     102.6720     62.4051     60.4003
28.0839     557.3871     599.5778     42.1908     659.9844     102.5974     62.3263     60.4066
28.1106     557.2899     599.5778     42.2879     659.9510     102.6611     62.4123     60.3732
28.1372     557.3709     599.5293     42.1584     659.9790     102.6081     62.3083     60.4498
28.1686     557.3385     599.5616     42.2231     659.9301     102.5916     62.3459     60.3685
28.1915     557.3385     599.5131     42.1745     659.9391     102.6006     62.3166     60.4260
28.2146     557.3709     599.5454     42.1746     659.9740     102.6031     62.3174     60.4285
28.2407     557.3061     599.4969     42.1907     659.9144     102.6083     62.3299     60.4175
28.2719     557.3871     599.4645     42.0774     659.9216     102.5345     62.2297     60.4571
28.2984     557.3871     599.5293     42.1422     660.0517     102.6646     62.3163     60.5224
28.3224     557.3223     599.5131     42.1907     660.0153     102.6929     62.3581     60.5022
28.3482     557.3709     599.5131     42.1422     659.9934     102.6225     62.3023     60.4804
28.3773     557.4195     599.4483     42.0288     659.9808     102.5613     62.2063     60.5325
28.4032     557.3547     599.4645     42.1098     659.9751     102.6204     62.2800     60.5106
28.4341     557.3709     599.5131     42.1422     659.9756     102.6047     62.2963     60.4625
28.4607     557.3871     599.5293     42.1422     660.0131     102.6261     62.3035     60.4839
28.4870     557.4357     599.4321     41.9964     659.9375     102.5018     62.1649     60.5054
28.5137     557.4357     599.5131     42.0774     660.0395     102.6039     62.2529     60.5265
28.5411     557.5004     599.5131     42.0126     660.0710     102.5706     62.1986     60.5579
28.5746     557.4680     599.4159     41.9479     659.9673     102.4992     62.1316     60.5514
28.6009     557.4842     599.4969     42.0126     660.0805     102.5963     62.2072     60.5837
28.6319     557.4518     599.5131     42.0612     660.0813     102.6295     62.2506     60.5683
28.6588     557.4357     599.4645     42.0288     660.0426     102.6070     62.2215     60.5781
28.6845     557.4195     599.4321     42.0126     659.9884     102.5690     62.1981     60.5563
28.7061     557.4680     599.5131     42.0450     660.0728     102.6048     62.2316     60.5598
28.7299     557.4518     599.4483     41.9964     660.0206     102.5687     62.1872     60.5723
28.7581     557.4518     599.4483     41.9964     660.0401     102.5883     62.1937     60.5919
28.7831     557.5166     599.4483     41.9317     660.0515     102.5349     62.1328     60.6032
28.8069     557.4842     599.4483     41.9641     660.0857     102.6015     62.1765     60.6374
28.8355     557.5328     599.4483     41.9155     660.0940     102.5612     62.1307     60.6457
28.8694     557.4842     599.5131     42.0288     660.1733     102.6891     62.2489     60.6603
28.9015     557.5328     599.4807     41.9479     660.0919     102.5591     62.1516     60.6112
