eps1         u           sigma3       sigma3'     sigma1       sigma1'      p            q
[%]         [kPa]        [kPa]        [kPa]       [kPa]        [kPa]        [kPa]        [kPa] 

27.8612     543.5617     599.6499     56.0882     680.4681     136.9064      83.0276     80.8182
27.8813     543.6265     599.7471     56.1206     680.6223     136.9959      83.0790     80.8753
27.9065     543.7722     599.7633     55.9911     680.6217     136.8495      82.9439     80.8585
27.9320     543.6751     599.7309     56.0558     680.5834     136.9084      83.0067     80.8526
27.9600     543.6912     599.7309     56.0396     680.6316     136.9404      83.0066     80.9007
27.9881     543.6751     599.7147     56.0396     680.6635     136.9885      83.0226     80.9489
28.0138     543.7074     599.7309     56.0234     680.7303     137.0229      83.0233     80.9995
28.0418     543.6912     599.7633     56.0720     680.7426     137.0513      83.0651     80.9793
28.0709     543.7398     599.7633     56.0235     680.7894     137.0495      83.0322     81.0261
28.1007     543.7236     599.7633     56.0396     680.7444     137.0207      83.0333     80.9811
28.1286     543.7398     599.7147     55.9749     680.6871     136.9473      82.9657     80.9724
28.1584     543.8208     599.7471     55.9263     680.6972     136.8764      82.9097     80.9501
28.1856     543.8046     599.7309     55.9263     680.6731     136.8685      82.9070     80.9422
28.2110     543.7722     599.7471     55.9749     680.6380     136.8658      82.9385     80.8909
28.2373     543.9017     599.7795     55.8778     680.7880     136.8863      82.8806     81.0085
28.2658     543.8693     599.7957     55.9263     680.8174     136.9480      82.9336     81.0217
28.2913     543.9017     599.6985     55.7968     680.7593     136.8576      82.8170     81.0608
28.3210     543.7722     599.8119     56.0397     680.8957     137.1235      83.0676     81.0838
28.3508     543.8370     599.7957     55.9587     680.8344     136.9974      82.9716     81.0387
28.3780     543.8855     599.7471     55.8616     680.8116     136.9260      82.8831     81.0645
28.4054     543.8693     599.7471     55.8777     680.7806     136.9112      82.8889     81.0335
28.4332     543.9017     599.7471     55.8454     680.8169     136.9152      82.8686     81.0698
28.4571     543.8693     599.8443     55.9749     680.8531     136.9838      82.9779     81.0088
28.4800     543.9665     599.7147     55.7482     680.8218     136.8554      82.7839     81.1071
28.5070     543.9503     599.7309     55.7806     680.8300     136.8797      82.8136     81.0991
28.5381     543.9827     599.7795     55.7968     680.9448     136.9622      82.8519     81.1653
28.5690     543.9827     599.7795     55.7968     680.9887     137.0060      82.8665     81.2092
28.5972     543.9503     599.7471     55.7968     680.9693     137.0190      82.8709     81.2222
28.6273     543.9179     599.7309     55.8130     680.9189     137.0009      82.8756     81.1880
28.6535     543.9503     599.7633     55.8130     680.8990     136.9487      82.8582     81.1357
28.6798     544.0312     599.8281     55.7968     680.9337     136.9025      82.8321     81.1057
28.7081     544.0636     599.7309     55.6673     680.8833     136.8196      82.7181     81.1524
28.7349     543.9827     599.7633     55.7806     680.8964     136.9138      82.8250     81.1331
28.7612     543.9989     599.7471     55.7482     680.9964     136.9975      82.8313     81.2493
28.7911     543.9989     599.7633     55.7644     681.0347     137.0359      82.8549     81.2715
28.8197     543.9989     599.7795     55.7806     681.0407     137.0419      82.8677     81.2612
28.8455     543.9503     599.7633     55.8130     681.0288     137.0785      82.9015     81.2655
28.8702     543.9989     599.7633     55.7644     681.1353     137.1365      82.8884     81.3721
28.9013     543.9665     599.7633     55.7968     681.0324     137.0659      82.8865     81.2691
28.9262     544.0474     599.7471     55.6997     680.9653     136.9179      82.7724     81.2182
28.9495     544.0960     599.7147     55.6187     680.9736     136.8776      82.7050     81.2589
28.9761     544.0312     599.8119     55.7806     681.1188     137.0876      82.8830     81.3070
29.0000     544.0960     599.6823     55.5863     680.9843     136.8883      82.6870     81.3020
29.0278     544.1769     599.7795     55.6025     681.1057     136.9287      82.7113     81.3262
29.0564     544.0960     599.6985     55.6025     681.0703     136.9743      82.7264     81.3718
29.0851     544.0798     599.7147     55.6349     681.0872     137.0074      82.7591     81.3725
29.1133     544.1931     599.7309     55.5378     681.1382     136.9450      82.6735     81.4073
29.1423     544.1122     599.7309     55.6187     681.1384     137.0262      82.7545     81.4075
29.1710     544.1446     599.6661     55.5215     681.0631     136.9185      82.6539     81.3969
29.2006     544.1122     599.7471     55.6349     681.1323     137.0201      82.7633     81.3852
29.2252     544.0960     599.7471     55.6511     681.1711     137.0752      82.7924     81.4241
29.2521     544.1284     599.7633     55.6349     681.1563     137.0279      82.7659     81.3930
29.2783     544.1446     599.6823     55.5377     681.1122     136.9676      82.6810     81.4299
29.3063     544.1769     599.7471     55.5701     681.2452     137.0682      82.7362     81.4981
29.3288     544.1446     599.7795     55.6349     681.2628     137.1183      82.7960     81.4834
29.3543     544.1931     599.6985     55.5054     681.2193     137.0262      82.6790     81.5208
29.3840     544.2093     599.7309     55.5216     681.2621     137.0527      82.6986     81.5312
29.4077     544.1769     599.7633     55.5863     681.3897     137.2127      82.7951     81.6264
29.4306     544.2417     599.6985     55.4568     681.2539     137.0122      82.6419     81.5554
29.4615     544.2417     599.7309     55.4892     681.2617     137.0200      82.6661     81.5308
29.4884     544.2417     599.7309     55.4892     681.2528     137.0111      82.6632     81.5219
29.5187     544.2579     599.6985     55.4406     681.2633     137.0054      82.6289     81.5648
29.5424     544.2093     599.7471     55.5378     681.3845     137.1752      82.7502     81.6374
29.5684     544.1931     599.7795     55.5863     681.4313     137.2382      82.8036     81.6518
29.5935     544.2741     599.6823     55.4082     681.4050     137.1310      82.6491     81.7227
29.6162     544.2741     599.7471     55.4730     681.4102     137.1361      82.6940     81.6631
29.6463     544.3226     599.7309     55.4082     681.4702     137.1475      82.6547     81.7393
29.6780     544.2903     599.8281     55.5378     681.4639     137.1736      82.7497     81.6358
29.7054     544.3065     599.8443     55.5378     681.4704     137.1640      82.7465     81.6262
29.7330     544.3226     599.7471     55.4244     681.4300     137.1073      82.6521     81.6829
29.7581     544.3226     599.8119     55.4892     681.5653     137.2427      82.7404     81.7535
29.7830     544.3388     599.6661     55.3273     681.3684     137.0295      82.5614     81.7023
29.8090     544.4036     599.7633     55.3597     681.5572     137.1536      82.6243     81.7940
29.8366     544.3388     599.7633     55.4244     681.5583     137.2195      82.6894     81.7950
29.8636     544.4522     599.7957     55.3435     681.6256     137.1735      82.6202     81.8300
29.8922     544.3388     599.7795     55.4406     681.6646     137.3257      82.7357     81.8851
29.9200     544.4036     599.7471     55.3435     681.6329     137.2293      82.6388     81.8858
29.9470     544.3874     599.7633     55.3759     681.6618     137.2744      82.6754     81.8985
29.9724     544.4522     599.7957     55.3435     681.6535     137.2013      82.6294     81.8578
29.9992     544.3874     599.7957     55.4083     681.6664     137.2790      82.6985     81.8707
30.0298     544.4036     599.7633     55.3597     681.6423     137.2387      82.6527     81.8790
