eps1         u           sigma3       sigma3'     sigma1       sigma1'      p           q
18.4041     559.5183     599.2960     39.7777     662.8433     103.3250     60.9602     63.5472
18.4284     559.4859     599.2960     39.8101     662.7619     103.2759     60.9654     63.4658
18.4560     559.4859     599.3446     39.8587     662.8140     103.3281     61.0152     63.4693
18.4890     559.5183     599.3446     39.8263     662.7883     103.2700     60.9742     63.4436
18.5156     559.5992     599.3770     39.7778     662.7875     103.1882     60.9146     63.4105
18.5393     559.5831     599.3284     39.7454     662.6456     103.0625     60.8511     63.3171
18.5675     559.5345     599.3284     39.7939     662.6486     103.1141     60.9007     63.3202
18.5981     559.5507     599.3608     39.8101     662.6323     103.0816     60.9006     63.2714
18.6222     559.5992     599.3770     39.7778     662.6422     103.0429     60.8662     63.2652
18.6506     559.6640     599.3122     39.6482     662.5927     102.9287     60.7417     63.2805
18.6735     559.6154     599.3770     39.7616     662.5898     102.9744     60.8325     63.2128
18.6985     559.5831     599.2960     39.7130     662.4646     102.8815     60.7692     63.1685
18.7252     559.6154     599.3284     39.7130     662.4762     102.8607     60.7622     63.1477
18.7500     559.6478     599.3284     39.6806     662.4694     102.8216     60.7276     63.1410
18.7777     559.6478     599.3608     39.7130     662.4678     102.8200     60.7487     63.1070
18.8057     559.5992     599.3608     39.7616     662.3963     102.7970     60.7734     63.0355
18.8321     559.5992     599.3446     39.7454     662.3596     102.7604     60.7504     63.0150
18.8548     559.6640     599.3284     39.6644     662.3134     102.6494     60.6594     62.9849
18.8793     559.7126     599.3122     39.5997     662.3154     102.6028     60.6007     63.0032
18.9079     559.6478     599.3770     39.7292     662.3456     102.6978     60.7187     62.9686
18.9326     559.5669     599.4256     39.8587     662.3750     102.8081     60.8419     62.9494
18.9665     559.6154     599.3446     39.7292     662.2305     102.6150     60.6911     62.8858
18.9894     559.6316     599.3608     39.7292     662.2413     102.6097     60.6893     62.8805
19.0176     559.6802     599.3122     39.6320     662.1584     102.4782     60.5808     62.8462
19.0445     559.5669     599.3932     39.8263     662.2309     102.6640     60.7722     62.8377
19.0745     559.6478     599.2798     39.6320     662.0322     102.3844     60.5495     62.7524
19.0999     559.6640     599.3284     39.6644     662.0612     102.3972     60.5753     62.7327
19.1262     559.6478     599.3284     39.6806     662.0779     102.4301     60.5971     62.7495
19.1489     559.6640     599.2798     39.6158     662.0612     102.3972     60.5430     62.7814
19.1733     559.6478     599.3122     39.6644     662.0252     102.3774     60.5687     62.7130
19.2023     559.6478     599.3284     39.6806     662.0065     102.3587     60.5733     62.6781
19.2262     559.6964     599.2960     39.5997     661.9432     102.2468     60.4820     62.6472
19.2514     559.6478     599.2798     39.6320     661.9446     102.2968     60.5203     62.6647
19.2769     559.6964     599.3284     39.6320     661.8992     102.2028     60.4890     62.5708
19.3054     559.6640     599.3122     39.6482     661.8856     102.2216     60.5060     62.5734
19.3358     559.6802     599.3122     39.6320     661.8249     102.1447     60.4696     62.5127
19.3611     559.7126     599.3284     39.6159     661.8462     102.1337     60.4551     62.5178
19.3850     559.6640     599.3122     39.6482     661.8609     102.1969     60.4978     62.5487
19.4092     559.6640     599.3770     39.7130     661.8699     102.2059     60.5440     62.4929
19.4372     559.7611     599.2475     39.4863     661.7186     101.9574     60.3100     62.4711
19.4657     559.7611     599.3122     39.5511     661.7737     102.0125     60.3716     62.4614
19.4940     559.7773     599.2475     39.4701     661.7115     101.9342     60.2915     62.4641
19.5233     559.7288     599.3284     39.5997     661.7205     101.9917     60.3970     62.3920
19.5495     559.7126     599.3608     39.6482     661.7449     102.0323     60.4429     62.3841
19.5766     559.6802     599.3608     39.6806     661.6869     102.0067     60.4560     62.3261
19.6015     559.7450     599.3122     39.5673     661.6190     101.8741     60.3362     62.3068
19.6269     559.7450     599.2798     39.5349     661.6039     101.8589     60.3096     62.3241
19.6550     559.8583     599.2475     39.3892     661.5374     101.6791     60.1525     62.2900
19.6794     559.8259     599.3446     39.5187     661.6280     101.8021     60.2798     62.2834
19.7039     559.8259     599.3770     39.5511     661.6906     101.8647     60.3223     62.3136
19.7276     559.8259     599.2636     39.4377     661.5588     101.7329     60.2028     62.2951
19.7574     559.8097     599.3284     39.5187     661.5882     101.7785     60.2720     62.2598
19.7858     559.8259     599.3284     39.5025     661.5784     101.7525     60.2525     62.2500
19.8142     559.7935     599.3608     39.5673     661.5642     101.7707     60.3018     62.2034
19.8403     559.7773     599.3284     39.5511     661.5116     101.7343     60.2788     62.1832
19.8664     559.8583     599.3446     39.4863     661.4952     101.6369     60.2032     62.1506
19.8900     559.8097     599.2960     39.4863     661.4529     101.6432     60.2053     62.1569
19.9212     559.8907     599.3122     39.4216     661.4817     101.5910     60.1447     62.1695
19.9473     559.8745     599.3122     39.4378     661.4614     101.5870     60.1542     62.1492
19.9745     559.9230     599.3284     39.4054     661.4687     101.5457     60.1188     62.1403
20.0009     559.8259     599.3284     39.5025     661.4728     101.6469     60.2173     62.1443
20.0236     559.8745     599.3770     39.5025     661.4670     101.5925     60.1992     62.0900
20.0499     559.8583     599.2960     39.4378     661.3901     101.5318     60.1358     62.0940
20.0777     559.9392     599.2960     39.3568     661.3440     101.4048     60.0395     62.0480
20.1015     559.8907     599.3122     39.4216     661.3540     101.4633     60.1022     62.0417
20.1259     559.9230     599.3446     39.4216     661.3430     101.4199     60.0877     61.9983
20.1502     559.9392     599.3446     39.4054     661.3363     101.3970     60.0693     61.9916
20.1835     559.8907     599.3284     39.4378     661.3309     101.4403     60.1053     62.0025
20.2098     559.9392     599.3284     39.3892     661.3227     101.3835     60.0540     61.9943
20.2370     560.0040     599.3608     39.3568     661.3340     101.3300     60.0145     61.9731
20.2677     560.0040     599.3284     39.3244     661.2899     101.2859     59.9783     61.9615
20.2928     559.9554     599.3446     39.3892     661.2622     101.3068     60.0284     61.9176
20.3190     559.9230     599.4094     39.4864     661.2945     101.3714     60.1147     61.8850
20.3440     560.0040     599.3770     39.3730     661.2548     101.2508     59.9990     61.8778
20.3694     559.9392     599.3446     39.4054     661.2515     101.3123     60.0410     61.9069
20.3900     559.9878     599.3932     39.4054     661.2475     101.2597     60.0235     61.8543
20.4144     560.0040     599.3446     39.3406     661.1434     101.1394     59.9402     61.7987
20.4396     559.9878     599.3446     39.3568     661.1238     101.1360     59.9499     61.7792
20.4700     559.9878     599.3122     39.3244     661.1409     101.1531     59.9340     61.8287
20.5010     559.9554     599.3284     39.3730     661.1208     101.1654     59.9705     61.7924
20.5256     560.0202     599.3770     39.3568     661.1381     101.1180     59.9439     61.7611
20.5495     560.0040     599.3446     39.3406     661.0871     101.0831     59.9215     61.7425
20.5811     560.0202     599.3284     39.3083     661.0221     101.0019     59.8728     61.6937
20.6077     559.9878     599.3122     39.3244     661.0460     101.0582     59.9024     61.7338
20.6361     560.0040     599.3770     39.3730     661.0158     101.0118     59.9193     61.6387
20.6598     560.0040     599.3770     39.3730     660.9973     100.9933     59.9131     61.6203
20.6838     560.0202     599.3608     39.3406     660.9990     100.9788     59.8867     61.6381
20.7102     560.0202     599.3446     39.3244     660.9987     100.9785     59.8758     61.6540
20.7416     560.0364     599.3446     39.3083     660.9500     100.9136     59.8434     61.6054
20.7686     559.9878     599.2960     39.3082     660.8805     100.8927     59.8364     61.5844
20.7934     560.0526     599.3446     39.2921     660.8733     100.8208     59.8016     61.5287
20.8222     560.0040     599.3284     39.3244     660.8591     100.8551     59.8346     61.5306
20.8489     560.0202     599.3122     39.2921     660.8099     100.7897     59.7913     61.4977
20.8766     559.9716     599.2960     39.3244     660.7359     100.7643     59.8044     61.4398
20.9009     560.0202     599.3770     39.3568     660.8343     100.8141     59.8426     61.4573
20.9262     560.0526     599.3284     39.2759     660.7782     100.7256     59.7591     61.4498
20.9583     560.0364     599.3122     39.2759     660.7492     100.7128     59.7549     61.4370
20.9855     560.0849     599.2960     39.2111     660.6876     100.6027     59.6750     61.3916
21.0124     560.0849     599.3446     39.2597     660.7274     100.6425     59.7206     61.3828
21.0376     560.0526     599.3284     39.2759     660.6916     100.6391     59.7303     61.3632
21.0618     560.0040     599.3284     39.3244     660.6607     100.6568     59.7685     61.3323
21.0916     559.9878     599.3284     39.3406     660.6376     100.6498     59.7770     61.3092
21.1175     560.0687     599.3284     39.2597     660.5812     100.5125     59.6773     61.2528
21.1439     560.1011     599.3284     39.2273     660.5607     100.4596     59.6381     61.2323
21.1711     560.0526     599.3122     39.2597     660.5475     100.4950     59.6714     61.2353
21.1992     560.0364     599.3608     39.3245     660.5863     100.5500     59.7330     61.2255
21.2283     560.0687     599.3284     39.2597     660.4952     100.4264     59.6486     61.1667
21.2562     560.1335     599.3446     39.2111     660.5379     100.4044     59.6089     61.1933
21.2839     560.1011     599.3284     39.2273     660.4882     100.3870     59.6139     61.1597
21.3111     560.1011     599.2636     39.1625     660.3782     100.2770     59.5340     61.1145
21.3348     560.1011     599.3770     39.2759     660.4731     100.3720     59.6413     61.0961
21.3539     560.0687     599.3446     39.2759     660.3897     100.3210     59.6242     61.0451
21.3817     560.0526     599.3284     39.2759     660.3279     100.2753     59.6090     60.9994
21.4057     560.1011     599.2960     39.1949     660.2769     100.1758     59.5219     60.9809
21.4343     560.0687     599.3770     39.3083     660.3236     100.2549     59.6238     60.9466
21.4625     560.1335     599.3284     39.1949     660.2291     100.0956     59.4951     60.9007
21.4892     560.0849     599.3284     39.2435     660.2084     100.1234     59.5368     60.8799
21.5172     560.0687     599.3122     39.2435     660.1103     100.0416     59.5095     60.7981
21.5463     560.1011     599.3770     39.2759     660.1767     100.0755     59.5424     60.7996
21.5756     560.0526     599.2960     39.2435     660.0369      99.9843     59.4904     60.7409
21.6051     560.1173     599.3446     39.2273     660.0747      99.9574     59.4707     60.7300
21.6313     560.1011     599.3446     39.2435     660.0064      99.9053     59.4641     60.6618
21.6584     560.0687     599.3122     39.2435     659.8930      99.8242     59.4371     60.5808
21.6858     560.1011     599.3284     39.2273     659.8760      99.7748     59.4098     60.5475
21.7070     560.1335     599.3122     39.1787     659.8794      99.7459     59.3678     60.5672
21.7308     560.1011     599.3608     39.2597     659.8856      99.7845     59.4346     60.5248
21.7554     560.1497     599.3284     39.1787     659.7982      99.6485     59.3353     60.4698
21.7845     560.1173     599.3122     39.1949     659.8315      99.7141     59.3680     60.5192
21.8109     560.1173     599.2798     39.1625     659.6947      99.5774     59.3008     60.4149
21.8388     560.1659     599.2960     39.1302     659.7134      99.5475     59.2693     60.4173
21.8616     560.1335     599.3122     39.1787     659.6640      99.5305     59.2960     60.3518
21.8859     560.1335     599.3284     39.1949     659.6375      99.5040     59.2979     60.3091
21.9144     560.1497     599.3608     39.2111     659.6958      99.5461     59.3228     60.3349
21.9403     560.2145     599.3446     39.1302     659.5998      99.3853     59.2152     60.2552
21.9665     560.0849     599.3284     39.2435     659.5873      99.5023     59.3298     60.2588
21.9900     560.1497     599.3770     39.2273     659.6177      99.4680     59.3076     60.2407
22.0156     560.1497     599.2960     39.1463     659.5528      99.4031     59.2319     60.2568
22.0418     560.1821     599.3284     39.1464     659.5410      99.3589     59.2172     60.2126
22.0714     560.1983     599.2151     39.0168     659.4287      99.2305     59.0880     60.2137
22.0962     560.1497     599.2960     39.1463     659.4667      99.3170     59.2032     60.1706
22.1200     560.2306     599.2798     39.0492     659.4320      99.2014     59.0999     60.1522
22.1475     560.2306     599.3608     39.1302     659.4679      99.2373     59.1659     60.1071
22.1749     560.2468     599.2636     39.0168     659.3139      99.0671     59.0336     60.0503
22.2040     560.1983     599.2960     39.0978     659.3834      99.1851     59.1269     60.0873
22.2284     560.2306     599.3122     39.0816     659.3450      99.1144     59.0925     60.0328
22.2549     560.1983     599.3122     39.1140     659.3126      99.1143     59.1141     60.0004
22.2834     560.2306     599.3608     39.1302     659.3869      99.1562     59.1389     60.0260
22.3073     560.2792     599.3446     39.0654     659.3403      99.0611     59.0640     59.9957
22.3341     560.2630     599.3284     39.0654     659.3272      99.0641     59.0650     59.9987
22.3600     560.2145     599.3284     39.1140     659.3667      99.1522     59.1267     60.0382
22.3840     560.2792     599.2960     39.0168     659.2800      99.0008     59.0115     59.9840
22.4147     560.2145     599.2798     39.0654     659.2045      98.9900     59.0403     59.9246
22.4451     560.2954     599.2960     39.0006     659.1972      98.9018     58.9677     59.9011
22.4713     560.2954     599.3608     39.0654     659.2417      98.9463     59.0257     59.8809
22.4973     560.2954     599.2313     38.9359     659.1277      98.8323     58.9013     59.8964
22.5245     560.3116     599.2798     38.9682     659.1908      98.8792     58.9386     59.9110
22.5497     560.3116     599.3446     39.0330     659.2361      98.9245     58.9969     59.8915
22.5747     560.3278     599.2960     38.9683     659.1327      98.8049     58.9138     59.8366
22.6034     560.2954     599.3932     39.0978     659.2551      98.9597     59.0518     59.8619
22.6276     560.3116     599.2960     38.9844     659.1273      98.8157     58.9282     59.8313
22.6529     560.3602     599.2960     38.9359     659.1314      98.7713     58.8810     59.8354
22.6778     560.3116     599.3770     39.0654     659.2050      98.8934     59.0081     59.8280
22.7047     560.3764     599.3122     38.9359     659.0957      98.7194     58.8637     59.7835
22.7326     560.3602     599.3446     38.9845     659.1421      98.7819     58.9170     59.7975
22.7629     560.4087     599.3122     38.9035     659.1099      98.7012     58.8361     59.7977
22.7890     560.3602     599.3446     38.9845     659.1458      98.7856     58.9182     59.8011
22.8185     560.4087     599.2798     38.8711     659.0345      98.6257     58.7893     59.7546
22.8421     560.4087     599.2798     38.8711     659.0516      98.6429     58.7950     59.7718
22.8679     560.3602     599.3122     38.9521     659.1113      98.7511     58.8851     59.7990
22.8928     560.3602     599.3122     38.9521     659.0447      98.6846     58.8629     59.7325
22.9193     560.4087     599.2960     38.8873     659.0080      98.5993     58.7913     59.7120
22.9463     560.4573     599.3284     38.8711     659.0313      98.5740     58.7721     59.7029
22.9697     560.4735     599.3446     38.8711     659.0530      98.5795     58.7739     59.7083
22.9969     560.4087     599.3446     38.9359     659.0437      98.6350     58.8356     59.6991
23.0262     560.4897     599.3446     38.8549     659.0328      98.5431     58.7510     59.6882
23.0516     560.5059     599.3284     38.8226     658.9969      98.4910     58.7120     59.6685
23.0808     560.4249     599.2960     38.8711     659.0007      98.5758     58.7727     59.7047
23.1082     560.4411     599.3122     38.8711     658.9721      98.5310     58.7578     59.6599
23.1332     560.4735     599.2798     38.8064     658.9439      98.4704     58.6944     59.6640
23.1616     560.4411     599.3122     38.8711     658.8954      98.4543     58.7322     59.5832
23.1868     560.3925     599.2960     38.9035     658.8950      98.5024     58.7698     59.5989
23.2131     560.4735     599.2636     38.7902     658.8657      98.3922     58.6575     59.6020
23.2418     560.4087     599.3284     38.9197     658.8964      98.4877     58.7757     59.5680
23.2646     560.4573     599.3122     38.8549     658.9213      98.4640     58.7246     59.6090
23.2900     560.4087     599.2960     38.8873     658.8501      98.4414     58.7387     59.5541
23.3109     560.5382     599.2960     38.7578     658.8456      98.3074     58.6077     59.5496
23.3446     560.4573     599.3446     38.8873     658.8915      98.4342     58.7363     59.5469
23.3715     560.4735     599.2636     38.7902     658.7662      98.2927     58.6243     59.5025
23.3979     560.5221     599.2960     38.7740     658.7781      98.2560     58.6013     59.4821
23.4221     560.4249     599.2960     38.8711     658.7124      98.2874     58.6766     59.4163
23.4541     560.4897     599.2636     38.7740     658.7020      98.2124     58.5868     59.4384
23.4782     560.5059     599.2636     38.7578     658.6482      98.1423     58.5526     59.3845
23.4997     560.4573     599.2313     38.7740     658.5991      98.1418     58.5632     59.3678
23.5265     560.4087     599.2313     38.8225     658.6368      98.2281     58.6244     59.4056
23.5543     560.4573     599.2475     38.7902     658.6315      98.1742     58.5848     59.3840
23.5853     560.3764     599.2475     38.8711     658.5956      98.2193     58.6538     59.3482
23.6153     560.4087     599.1989     38.7901     658.5004      98.0917     58.5573     59.3015
23.6327     560.4411     599.2636     38.8225     658.5750      98.1339     58.5930     59.3114
23.6742     560.4249     599.2960     38.8711     658.5752      98.1503     58.6308     59.2792
23.6957     560.4897     599.2313     38.7416     658.4470      97.9573     58.4801     59.2157
